,enota,okraj,id,naslov
3276,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,2,"OŠ Trnovo, Karunova ul. 14a, Ljubljana"
3277,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,3,"OŠ Trnovo, Karunova ul. 14a, Ljubljana"
3278,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,4,"OŠ Trnovo, Karunova ul. 14a, Ljubljana"
3279,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,5,"OŠ Oskarja Kovačiča, Ob dolenjski železnici 48"
3280,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,6,"OŠ Oskarja Kovačiča, Ob dolenjski železnici 48"
3281,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,8,"OŠ Oskarja Kovačiča, Ob dolenjski železnici 48"
3282,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,9,"OŠ Oskarja Kovačiča, Ob dolenjski železnici 48"
3283,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,10,"OŠ Livada, Ul. Dušana Kraigherja 2, Ljubljana"
3284,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,11,"OŠ Oskarja Kovačiča, Ob dolenjski železnici 48"
3285,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,12,"OŠ Livada, Ul. Dušana Kraigherja 2, Ljubljana"
3286,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,13,"Podružnična šola Lavrica, Kamnikarjeva ul. 6"
3287,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,14,"GD Orle, Orle 39, Škofljica"
3288,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,15,"Podružnična šola Lavrica, Kamnikarjeva ul. 6"
3289,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,16,"OŠ Livada, Ul. Dušana Kraigherja 2, Ljubljana"
3290,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,17,"OŠ Oskarja Kovačiča, Ob dolenjski železnici 48"
3291,VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,18,"OŠ Oskarja Kovačiča, Ob dolenjski železnici 48"
3387,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,1,"DSO, Enota Kolezija, Kopališka ul. 10, Ljubljana"
3388,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,2,"OŠ Kolezija, C. v Mestni log 46, Ljubljana"
3389,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,3,"Dijaški dom Vič, Gerbičeva ul. 53, Ljubljana"
3390,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,4,"OŠ Vič, Tržaška c. 74, Ljubljana"
3391,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,5,"OŠ Vič, Tržaška c. 74, Ljubljana"
3392,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,6,"OŠ Kolezija, Splitska ul. 13, Ljubljana"
3393,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,7,"Gasilski dom Lj.-Trnovo, C. v Mestni log 31"
3394,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,8,"Biotehnični izobraž. center, C. v Mestni log 47"
3395,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,9,"JP VOKA SNAGA d.o.o., C. dveh cesarjev 111"
3396,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,10,"Prostori MOL, Tbilisijska ul. 22a, Ljubljana"
3397,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,11,"Prostori MOL, Tbilisijska ul. 22a, Ljubljana"
3398,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,12,"OŠ Vič, Abramova ul. 26, Ljubljana"
3399,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,13,"OŠ Vič, Abramova ul. 26, Ljubljana"
3400,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,14,"OŠ Vič, Abramova ul. 26, Ljubljana"
3401,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,15,"OŠ Vič, Abramova ul. 26, Ljubljana"
3402,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,16,"OŠ Vrhovci, C. na Bokalce 1, Ljubljana"
3403,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,17,"OŠ Vrhovci, C. na Bokalce 1, Ljubljana"
3404,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,18,"OŠ Vič, Abramova ul. 26, Ljubljana"
3405,VE 3000 - LJUBLJANA CENTER,VO 3005 - LJUBLJANA VIČ-RUDNIK 3,19,"OŠ Vrhovci, C. na Bokalce 1, Ljubljana"
3501,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,1,"OŠ Brezovica pri Lj., Šolska ul. 15, Brezovica"
3502,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,2,"OŠ Brezovica pri Lj., Šolska ul. 15, Brezovica"
3503,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,3,"OŠ Dobrova, Cesta 7.maja 20, Dobrova"
3504,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,4,"Poslovni prostor Koprivec, Brezje 10, Dobrova"
3505,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,6,"Športni center Gabrje, Gabrje bš, Dobrova"
3506,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,7,"PGD Hruševo, Hruševo 2a, Dobrova"
3507,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,9,"PGD Podsmreka, Podsmreka 58, Dobrova"
3508,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,10,"PGD Vrzdenec, Vrzdenec 101, Horjul"
3509,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,11,"PGD Žažar, Žažar 24, Horjul"
3510,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,12,"PGD Podolnica, Podolnica 50, Horjul"
3511,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,13,"PGD Zaklanec, Zaklanec 2c, Horjul"
3512,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,14,"OŠ Horjul, Šolska ul. 44, Horjul"
3513,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,15,"OŠ Horjul, Šolska ul. 44, Horjul"
3514,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,16,"Dom Ivana Cankarja, Šentjošt 13, Horjul"
3515,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,17,"PGD Butajnova-Planina, Butajnova 20g, Horjul"
3516,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,19,"OŠ Polh. Gradec, Polhov Gradec 95, Polhov Gradec"
3517,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,20,"PGD Dvor, Dvor pri Polh. Grad. 23, Polhov Gradec"
3518,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,21,"PGD Zalog, Setnik 5 b, Polhov Gradec"
3519,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,22,"Dom krajanov, Črni vrh 37a, Polhov Gradec"
3520,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,23,"Tehnološki park LJ, Tehnološki park 19 (stavba B)"
3521,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,24,"Fakulteta za elek., Tržaška c. 25, Ljubljana"
3522,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,25,"Fakulteta za elek., Tržaška c. 25, Ljubljana"
3523,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,26,"Tehnološki park LJ, Tehnološki park 19 (stavba B)"
3524,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,27,"Obrtna zbornica Vič, Tržaška c. 207, Ljubljana"
3525,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,28,"PGD Kozarje, Cesta na Ključ 56, Ljubljana"
3526,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,29,"BTF, Rožna dolina c. VIII 34, Ljubljana"
3527,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,30,"BTF, Rožna dolina c. VIII 34, Ljubljana"
3528,VE 3000 - LJUBLJANA CENTER,VO 3006 - LJUBLJANA VIČ-RUDNIK 4,31,"Obrtna zbornica Vič, Tržaška c. 207, Ljubljana"
3624,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,1,"Prostori MOL, Štefanova ul. 11, Ljubljana"
3625,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,3,"OŠ Majde Vrhovnik, Gregorčičeva ul. 16, Ljubljana"
3626,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,4,"OŠ Majde Vrhovnik, Gregorčičeva ul. 16, Ljubljana"
3627,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,5,"OŠ Toneta Čufarja, Čufarjeva ul. 11, Ljubljana"
3628,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,6,"OŠ Toneta Čufarja, Čufarjeva ul. 11, Ljubljana"
3629,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,7,"OŠ Toneta Čufarja, Čufarjeva ul. 11, Ljubljana"
3630,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,8,"SZŠ Ljubljana, Poljanska c. 61, Ljubljana"
3631,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,9,"OŠ Poljane, Zemljemerska ul. 7, Ljubljana"
3632,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,10,"OŠ Poljane, Zemljemerska ul. 7, Ljubljana"
3633,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,11,"OŠ Poljane, Zemljemerska ul. 7, Ljubljana"
3634,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,13,"Vrtec Pod Gradom, Praprotnikova 2, Ljubljana"
3635,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,14,"Vrtec Pod Gradom, Praprotnikova 2, Ljubljana"
3636,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,15,"Info točka misija 100, Pogačarjev trg 3, Ljubljana"
3637,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,16,"OŠ Vodmat, Potrčeva ul. 1, Ljubljana"
3638,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,17,"OŠ Vodmat, Potrčeva ul. 1, Ljubljana"
3639,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,18,"Prostori MOL, Rozmanova ul. 12, Ljubljana"
3640,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,19,"OŠ Toneta Čufarja, Čufarjeva ul. 11, Ljubljana"
3641,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,20,"OŠ Majde Vrhovnik, Gregorčičeva ul. 16, Ljubljana"
3642,VE 3000 - LJUBLJANA CENTER,VO 3007 - LJUBLJANA CENTER,21,"SZŠ Ljubljana, Poljanska c. 61, Ljubljana"
3738,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,1,"OŠ Sp. Šiška, Gasilska c. 17"
3739,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,2,"OŠ Sp. Šiška, Gasilska c. 17"
3740,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,5,"Gimnazija Ljubljana - Šiška, Aljaževa ul. 32"
3741,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,7,"Gimnazija Ljubljana - Šiška, Aljaževa ul. 32"
3742,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,8,"OŠ Sp. Šiška, Gasilska c. 17"
3743,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,9,"OŠ Riharda Jakopiča, Derčeva ul. 1"
3744,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,10,"OŠ Riharda Jakopiča, Derčeva ul. 1"
3745,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,11,"OŠ Sp. Šiška, Gasilska c. 17"
3746,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,12,"OŠ Riharda Jakopiča, Derčeva ul. 1"
3747,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,14,"Vrtec Andersen, Derčeva ul. 10"
3748,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,16,"OŠ Valentina Vodnika, Adamičeva ul. 16"
3749,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,18,"OŠ Riharda Jakopiča, Derčeva ul. 1"
3750,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,19,"OŠ Riharda Jakopiča, Derčeva ul. 1"
3751,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,21,"Prostori MOL, Kebetova ul. 1"
3752,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,22,"Vrtec Najdihojca, Gorazdova ul. 6"
3753,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,23,"OŠ Valentina Vodnika, Adamičeva ul. 16"
3754,VE 3000 - LJUBLJANA CENTER,VO 3008 - LJUBLJANA ŠIŠKA 1,24,"OŠ Valentina Vodnika, Adamičeva ul. 16"
3850,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,1,"OŠ Valentina Vodnika, Adamičeva ul. 16"
3851,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,2,"OŠ Valentina Vodnika, Adamičeva ul. 16"
3852,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,3,"OŠ Koseze, Ledarska ul. 23"
3853,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,4,"OŠ Koseze, Ledarska ul. 23"
3854,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,5,"OŠ Koseze, Ledarska ul. 23"
3855,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,6,"OŠ Koseze, Ledarska ul. 23"
3856,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,7,"OŠ Koseze, Ledarska ul. 23"
3857,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,8,"OŠ Koseze, Ledarska ul. 23"
3858,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,9,"OŠ Hinka Smrekarja, Gorazdova ul. 16"
3859,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,10,"OŠ Hinka Smrekarja, Gorazdova ul. 16"
3860,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,11,"OŠ Hinka Smrekarja, Gorazdova ul. 16"
3861,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,12,"OŠ Hinka Smrekarja, Gorazdova ul. 16"
3862,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,14,"OŠ Valentina Vodnika, Adamičeva ul. 16"
3863,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,16,"OŠ Valentina Vodnika, Adamičeva ul. 16"
3864,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,17,"OŠ Dravlje, Klopčičeva ul. 1"
3865,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,18,"OŠ Dravlje, Klopčičeva ul. 1"
3866,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,19,"Dom starejših občanov Lj-Šiška, Kunaverjeva ul.15"
3867,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,21,"INŠTITUT MONTESSORI, Ul. Ferda Kozaka 49"
3868,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,22,"INŠTITUT MONTESSORI, Ul. Ferda Kozaka 49"
3869,VE 3000 - LJUBLJANA CENTER,VO 3009 - LJUBLJANA ŠIŠKA 2,23,"INŠTITUT MONTESSORI, Ul. Ferda Kozaka 49"
3965,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,1,"MOL - DK Dravlje, Draveljska ul. 44"
3966,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,2,"MOL - DK Dravlje, Draveljska ul. 44"
3967,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,3,"MOL - DK Dravlje, Draveljska ul. 44"
3968,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,4,"OŠ Koseze, Ledarska ul. 23"
3969,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,5,"OŠ Miška Kranjca, Kamnogoriška c. 35"
3970,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,6,"OŠ Miška Kranjca, Kamnogoriška c. 35"
3971,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,7,"OŠ Miška Kranjca, Kamnogoriška c. 35"
3972,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,8,"PGD Ljubljana - Šentvid, Prušnikova ul. 57"
3973,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,9,"MOL - LD Šentvid, Prušnikova ul. 99"
3974,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,10,"PGD Vižmarje - Brod, Vižmarska pot 9"
3975,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,11,"PGD Vižmarje - Brod, Vižmarska pot 9"
3976,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,12,"Prostori MOL, Na gmajni 1"
3977,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,13,"OŠ Vižmarje - Brod, Na gaju 2"
3978,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,14,"MOL - Služba za lokalno samoupravo, Kosijeva ul.1"
3979,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,15,"MOL - LD Šentvid, Prušnikova ul. 99"
3980,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,16,"MOL - LD Šentvid, Prušnikova ul. 99"
3981,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,17,"OŠ Vižmarje - Brod, Na gaju 2"
3982,VE 3000 - LJUBLJANA CENTER,VO 3010 - LJUBLJANA ŠIŠKA 3,18,"OŠ Vižmarje - Brod, Na gaju 2"
4078,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,1,"GD, Sp. Pirniče 7a, Medvode"
4079,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,2,"DK, Zg. Pirniče 6, Medvode"
4080,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,3,"DK, Zg. Pirniče 6, Medvode"
4081,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,5,"T.Z. Dragočajna - Moše, Dragočajna 14a, Smlednik"
4082,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,6,"OŠ S. Jenka, Smlednik 73, Smlednik"
4083,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,7,"KD Smlednik, Smlednik 55, Smlednik"
4084,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,8,"DK Hraše, Hraše bš, Smlednik"
4085,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,9,"PGD Zbilje, Zbilje 44, Medvode"
4086,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,10,"Občina Medvode, C. komandanta Staneta 12, Medvode"
4087,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,11,"Občina Medvode, C. komandanta Staneta 12, Medvode"
4088,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,12,"OŠ Medvode, Ostrovrharjeva ul. 4, Medvode"
4089,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,13,"OŠ Medvode, Ostrovrharjeva ul. 4,Medvode"
4090,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,14,"Vrtec Medvode, Enota Senica, Zg. Senica 45,Medvode"
4091,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,15,"POŠ Topol, Topol 17, Medvode"
4092,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,16,"KS Trnovec, Trnovec 25c, Medvode"
4093,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,17,"OŠ Preska, Preška cesta 22, Medvode"
4094,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,18,"OŠ Preska, Preška cesta 22, Medvode"
4095,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,19,"OŠ Preska, Preška cesta 22, Medvode"
4096,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,20,"OŠ Preska, Preška cesta 22, Medvode"
4097,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,21,"POŠ Sora, Sora 1b, Medvode"
4098,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,22,"KS Vaše Goričane, Goričane 39,Medvode"
4099,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,23,"ZDD Skaručna, Skaručna 42, Vodice"
4100,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,24,"PGD Repnje, Repnje 30C, Vodice"
4101,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,25,"DK Vodice, Kopitarjev trg 1, Vodice"
4102,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,26,"PGD Zapoge, Zapoge 2, Vodice"
4103,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,27,"PGD Polje, Polje pri Vodicah 5a, Vodice"
4104,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,28,"PGD Bukovica - Utik, Utik 45, Vodice"
4105,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,29,"PGD Šinkov turn, Koseze 26, Vodice"
4106,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,30,"OŠ Šmartno, C. v Gameljne 7, Lj. Šmartno"
4107,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,31,"OŠ Šmartno, C. v Gameljne 7, Lj. Šmartno"
4108,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,32,"OŠ Šmartno, C. v Gameljne 7, Lj. Šmartno"
4109,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,33,"Dom gasilcev in krajanov Tacen, Pločanska ul. 8"
4110,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,34,"GD Stanežiče, Stanežiče 64, Lj. Šentvid"
4111,VE 3000 - LJUBLJANA CENTER,VO 3011 - LJUBLJANA ŠIŠKA 4,35,"GD Medno, Medno 79, Lj. Šentvid"
4207,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4001 - KOČEVJE,1,"Polom, Polom bš - VD"
4208,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4001 - KOČEVJE,3,"Prostori občine Kočevje, Ljubljanska c. 26"
4209,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4001 - KOČEVJE,5,"Avla gimnazije, Ljubljanska c. 12, Kočevje"
4210,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4001 - KOČEVJE,8,"Prostori Komunale Kočevje, Tesarska ul. 10"
