,address,lat,lon
1749,"Gostišče Kolesar,Dolenje Sušice 22,8350 D. Toplice",46.1199444,14.8153333
1750,"KS kletni prostori - Hrušica, Hrušica bš",45.7846686,15.2457038
1752,"GD Mali Podljuben,M. Podljuben 20,8000 Novo mesto",46.1199444,14.8153333
1753,"GD Orešje, Orešje 17, 8220 Šmarješke Toplice",45.883735,15.269966
1754,"GD Zbure, Zbure 29a, 8220 Šmarješke Toplice",45.9077302,15.247945
1755,"Občina Mirna Peč, Trg 8, 8216 Mirna Peč",45.8580963,15.0857009
1756,"OŠ T. Pavčka, Postaja 1, 8216 Mirna Peč",45.8663416,15.0934011
1757,"GD Jablan, Jablan 20, 8216 Mirna Peč",45.8379058,15.095518
1758,"GD Gorenji Globodol,G. Globodol 38,8216 Mirna Peč",46.1199444,14.8153333
1759,"GD Podgrad, Podgrad 38, 8000 Novo mesto",45.7354981,15.202743
1760,"Prosvetni dom Podhosta,Podhosta bš,8350 D.Toplice",46.1199444,14.8153333
1761,"GD Podturn pri D.Toplicah,Podt. pri D.Toplicah 12",46.1199444,14.8153333
1762,"GD Ratež, Ratež 47, 8321 Brusnice",45.8221527,15.2405544
1765,"GD Stranska vas, Stranska vas 70, 8000 Novo mesto",45.7592262,15.1656971
1766," ZDD Uršna sela, Vaška c. 4 , 8323  Uršna sela",45.7191961,15.125194
1767,"OŠ Brusnice, Velike Brusnice 101, 8321 Brusnice",45.8117586,15.256783
1768,"OŠ Žužemberk, Baragova c. 1, 8360 Žužemberk",45.8314723,14.9324314
1769,"Kartuzija Pleterje, Drča 1, 8310 Šentjernej",45.8069873,15.3584853
1770,"GD Cerov Log, Cerov Log 1, 8310 Šentjernej",45.8074537,15.3152233
1771,"Karlovček d.o.o.,Vrh pri Šentj. 5,8310 Šentjernej",46.1199444,14.8153333
1772,"T. Pirnar - Dolenja Brezovica, Dolenja Brezovica 1",45.8327252,15.3408791
1773,"GD Dolenja Stara vas, Dolenja Stara vas 43",45.8375961,15.3557177
1776,"M. Tajčman-Gorenja Gomila, Gorenja Gomila 5",45.8642048,15.2868552
1777,"GD Gorenja Stara vas,G.St. vas 21,8310 Šentjernej",46.1199444,14.8153333
1778,"GD Gorenje Vrhpolje,G.Vrhpolje 86,8310 Šentjernej",46.1199444,14.8153333
1779,"GD Groblje pri Prekopi, Groblje pri Prekopi 36",45.8531832,15.3620891
1780,"GD Orehovica, Orehovica 57, 8310 Šentjernej",45.8165749,15.3050075
1781,"A. Turk - Roje, Roje 12, 8310 Šentjernej",45.8622583,15.3368016
1782,"Mizarstvo Cvelbar, Mršeča vas 1, 8310 Šentjernej",45.8779021,15.3663757
1783,"OŠ Šentjernej, Prvomajska c. 9, 8310 Šentjernej",45.8449022,15.3408156
1784,"KC P. Trubarja Šentjernej, Trubarjeva c. 13",46.05231,14.5081327
1785,"GD Reber, Reber 16, 8360 Žužemberk",45.8540225,14.9299177
1786,"GD Vrh pri Križu, Vrh pri Križu 17,8360 Žužemberk",45.8584439,14.8953447
1787,"DK Veliko Lipje, Veliko Lipje 3, 8360 Žužemberk",45.7985968,14.9197893
1789,"GD Dolnji Ajdovec, Dolnji Ajdovec 21, 8361 Dvor",45.8286942,15.0103056
1790,"GD Hinje, Hinje 38, 8362 Hinje",45.7684311,14.8847271
1791,"OŠ Prevole, Prevole 32, 8362 Hinje",45.7734431,14.862735
1792,"E.Škufca-Sela pri Hinjah,S.pri Hinjah11,8362Hinje",46.1199444,14.8153333
1795,"RIC, Topliška c. 2, 8000 Novo mesto",45.8025304,15.1598378
1796,"Stara OŠ, Dolenje Karteljevo 29, 8000 Novo mesto",45.8648812,15.1422715
1797,"Vrtec Pedenjped, Šegova ul. 22, 8000 Novo mesto",45.798219,15.1570246
1798,"Prostori KS, Ul. Slavka Gruma 9, 8000 Novo mesto",45.7988557,15.1554883
1799,"Janez Miklič, Gorenje Kamence 9, 8000 Novo mesto",45.8364558,15.1417034
1800,"DK KS Gotna vas, Jedinščica 58, 8000 Novo mesto",45.784441,15.1783246
1801,"OŠ Mali Slatnik, Mali Slatnik 7, 8000 Novo mesto",45.8091732,15.2052878
1802,"GD Križe, Križe 27, 8000 Novo mesto",45.7981043,15.2350912
1803,"DK Regrča vas, Regrča vas 101, 8000 Novo  mesto",45.7830246,15.1701574
1804,"GD Straža, Novomeška c. 1, 8351 Straža",45.7975134,15.0882936
1805,"GD Dolenje Kamence,Dol. Kamence 3,8000 Novo mesto",46.1199444,14.8153333
1806,"KC J. Trdine, Novi trg 5, 8000 Novo mesto",45.804369,15.1633037
1807,"Vrtec Ciciban I, Ragovska ul. 18, 8000 Novo mesto",45.8037666,15.1762736
1808,"OŠ Bršljin I, Kočevarjeva ul. 40, 8000 Novo mesto",45.8163648,15.1583108
1809,"Vrtec Ciciban II, Ragovska ul. 18,8000 Novo mesto",45.8037666,15.1762736
1810,"DC, Seidlova c. 28, 8000 Novo mesto",45.8117341,15.172122
1811,"Gimnazija Novo mesto,Seidlova c.9,8000 Novo mesto",46.1199444,14.8153333
1812,"DK KS Žabja vas, Šentjernejska c. 10, 8000 NM",45.800374,15.1830159
1813,"OŠ Grm, Trdinova ul. 7, 8000 Novo mesto",45.7990388,15.1720002
1814,"OŠ Bršljin II, Kočevarjeva ul. 40,8000 Novo mesto",45.8163648,15.1583108
1815,"Vrtec Žabjak, Brezje 8, 8000 Novo mesto",45.8261939,15.1383662
1816,"MD Drganja sela, Drganja sela 3, 8351 Straža",45.7472379,15.091595
1817,"GD Otočec, Šentpeter 1, 8222 Otočec",45.8338093,15.2197853
1819,"KD Straža, Pod Srobotnikom 4, 8351 Straža",45.78407,15.0747318
1820,"Stara OŠ, Prečna  8, 8000 Novo mesto",45.8127943,15.126384
1821,"MD Prapreče, Prapreče 22, 8351 Straža",45.7839706,15.1004347
1822,"OŠ Vavta vas, Vavta vas 1, 8351 Straža",45.7828918,15.0821532
1823,"MD Rumanja vas, Rumanja vas bš, 8351 Straža",45.7780334,15.0664777
1824,"Inpro d.o.o. Novo mesto, Loke 4, 8351 Straža",45.783994,15.0939095
1825,"OŠ Šmihel, Šmihel 2, 8000 Novo mesto",45.7949276,15.1633914
1826,"GD Ždinja vas, Ždinja vas 14, 8000 Novo mesto",45.8392962,15.1746275
1827,"GD ČATEŽ, Čatež 19, 8212 VELIKA LOKA",45.9680791,14.966507
1828,"Glivar Darko, Korita 6, 8211 Dobrnič",45.8640961,14.9864683
1829,"Smolič Pavle, Dobrava 22, 8211 Dobrnič",45.8549863,14.9676613
1830,"KD Dobrnič, Dobrnič 9, 8211 Dobrnič",45.8637487,14.9867743
1831,"OŠ Dol. Nemška vas I.,Dol.Nem.vas 21,8210 Trebnje",46.1199444,14.8153333
1833,"Novi GD Lukovek, Lukovek 52, 8210 Trebnje",45.9042364,15.0738754
1834,"KS Knežja vas (vaško središče), Dol. Selce 21",46.3559549,15.2918578
1835,"GD Ševnica, Ševnica 22, 8233 Mirna",45.9476735,15.0289321
1836,"OŠ Mirna I., Cesta na Fužine 1, 8233 Mirna",45.9517577,15.0606641
1837,"Dom Partizan Mirna, Sokolska ulica 2, 8233 Mirna",45.9540613,15.0608038
1838,"OŠ Mirna II., Cesta na Fužine 1, 8233 Mirna",45.9517577,15.0606641
1839,"GD Selo pri Mirni, Sajenice 12, 8233 Mirna",45.9651636,15.0339001
1841,"KD Mokronog, Pod gradom 2, 8230 Mokronog",45.9424399,15.1448934
1843,"GD Beli Grič, Beli Grič 19, 8230 Mokronog",45.9402553,15.1133915
1846,"GD Log, Log pri Žužemberku 6, 8360 Žužemberk",45.8876784,14.9035223
1847,"Prost. PGD Vrhe(bivša šola),Gor.Vrh 1,8211Dobrnič",46.1199444,14.8153333
1850,"INFOTOČKA DEŽELE KOZOLCEV, Šentrupert 5",46.2484652,15.0747577
1851,"OŠ ŠENTRUPERT I., Šentrupert 57, 8232 Šentrupert",45.9767403,15.0876
1852,"OŠ ŠENTRUPERT II., Šentrupert 57, 8232 Šentrupert",45.9767403,15.0876
1853,"Gostilna Mišič,Štefan pri Trebnjem 10,8210Trebnje",46.1199444,14.8153333
1854,"Večnamenski dom Trebelno,Trebelno 19,8231Trebelno",46.1199444,14.8153333
1855,"Žagar Štefan, Češnjice 35, 8231 Trebelno",45.8963479,15.1401579
1856,"GD Štatenberk, Ornuška vas 11, 8231 Trebelno",45.890572,15.1288176
1857,"GD Velika Strmica,Velika Strmica 16,8231 Trebelno",46.1199444,14.8153333
1858,"KULT. DOM TREBNJE I., Baragov trg 6, 8210 Trebnje",45.9068213,15.0056906
1859,"KULT. DOM TREBNJE II., Baragov trg 6, 8210 Trebnje",45.9068213,15.0056906
1860,"DSO TREBNJE I., Stari trg 63, 8210 Trebnje",45.9085549,15.0166159
1861,"DSO TREBNJE II., Stari trg 63, 8210 Trebnje",45.9085549,15.0166159
1862,"GD Vrhtrebnje, Vrhtrebnje 24, 8210 Trebnje",45.8949739,14.9991908
1863,"KD Velika Loka, Velika Loka 6, 8212 Velika Loka",45.9699232,14.9595611
1865,"GD Zagorica, Zagorica pri V. Gabru 46",45.9219903,14.8896282
1867,"Peter Žibert, Sv. Vrh 3, 8230 Mokronog",45.9415252,15.172795
1868,"Končina Peter, Okrog 11a, 8232 Šentrupert",45.9927131,15.0591016
1870,"(I)MC Brežice, Gubčeva ul. 10a, 8250 Brežice",45.9018243,15.5950329
1871,"OŠ Brežice, Levstikova ul.18, 8250 Brežice",45.9070638,15.5960348
1873,"(II)MC Brežice, Gubčeva ul. 10a, 8250 Brežice",45.9018243,15.5950329
1874,"GD Bukošek, Bukošek 28a, 8250 Brežice",45.9192065,15.6222487
1875,"(I)SIC Brežice, Bizeljska c. 45, 8250 Brežice",45.907451,15.6048418
1876,"(II)SIC Brežice, Bizeljska c. 45, 8250 Brežice",45.907451,15.6048418
1880,"Prosvetni d. Artiče, Artiče 38, 8253 Artiče",45.9526628,15.5838061
1881,"OŠ Artiče, Artiče 39, 8253 Artiče",45.9516519,15.5856191
1882,"Nek. OŠ Pečice, Pečice 33, 3257 Podsreda",46.0123675,15.5775325
1883,"DK Sromlje, Sromlje 10, 8256 Sromlje",45.9882743,15.5908798
1884,"(I)Prosvetni d. Globoko, Globoko 5, 8254 Globoko",45.9781842,15.6706662
1885,"(II)Prosvetni d. Globoko, Globoko 5, 8254 Globoko",45.9781842,15.6706662
1887,"OŠ Pišece, Pišece 34, 8255 Pišece",45.9885457,15.6199103
1888,"GD Gabrje, Gabrje pri Dobovi 20, 8257 Dobova",45.8996958,15.6448444
1891,"Brodarska hišica Mostec, Mostec 51, 8257 Dobova",45.8966681,15.6269901
1892,"GD Mihalovec, Mihalovec 17a, 8257 Dobova",45.8924455,15.6552352
1893,"GD Loče, Loče 22, 8257 Dobova",45.8846257,15.6637224
1895,"GD Rigonce, Rigonce 29, 8257 Dobova",45.8876164,15.6821863
1896,"GD Sela, Sela pri Dobovi 46b, 8257 Dobova",45.9130715,15.63216
1897,"GD Kapele, Kapele 13, 8258 Kapele",45.9695766,15.6611529
1902,"GD Stara vas, Stara vas 68a, 8259 Bizeljsko",45.9917251,15.6950835
1907,"KS Čatež, Čateška ul. 3, 8250 Brežice",45.8894694,15.6017249
1908,"GD Cerina, Cerina 14a, 8250 Brežice",45.8803423,15.6086385
1909,"GD Krška vas, Krška vas 100, 8262 Krška vas",45.8841827,14.787271
1917,"KS Križe, Križe 21, 8282 Koprivnica",46.010754,15.5600466
1918,"OŠ Koprivnica, Koprivnica 2",46.0353589,15.5384922
1919,"GD Veliki Kamen, Veliki Kamen 13a",46.0359835,15.5252079
1920,"Dom XIV. divizije Senovo I, Trg XIV. divizije 1",46.0208147,15.4757177
1921,"Dom XIV. divizije Senovo II, Trg XIV. divizije 1",46.0208147,15.4757177
1922,"GD Senovo, Titova c. 95",46.5545025,15.6505786
1923,"GD Mali Kamen, Mali Kamen 66a",46.0329445,15.5032812
1924,"Vaška soba strojnica Reštanj, Reštanj bš",46.0451543,15.4807459
1925,"GD Stranje, Stranje 13",46.2366626,15.5645972
1926,"LD Brezje pri Dovškem I, Brezje pri Dovškem 33a",46.032149,15.4480871
1927,"LD Brezje pri Dovškem II, Brezje pri Dovškem 33a",46.032149,15.4480871
1928,"OŠ A.Bohoriča, Šolska cesta 29",45.9999894,15.4748664
1929,"LK Dolenji Leskovec, Dolenji Leskovec 51a",45.9964625,15.4583342
1930,"Ribiška družina Brestanica II, Raztez 1a",46.0054178,15.4974357
1931,"Ribiška družina Brestanica I, Raztez 1a",46.0054178,15.4974357
1932,"VD Dolenja vas, Dolenja vas pri Krškem 53",45.9491104,15.5477174
1933,"KS Rožno - Presladol, Rožno 62",46.0480153,14.4881463
1934,"DK Zdole, Zdole 20",46.0896118,15.5528224
1935,"Dular Bogdan, Kostanjek 20",46.0098608,15.5415534
1936,"GD Gora, Gora 31",45.8536032,15.1931498
1937,"GD Krško, Bohoričeva ul. 14",45.9643677,15.4841392
1938,"Zavod za mladino in šport, C. krških žrtev 105",45.9520769,15.4862149
1939,"DSO Krško, Kovinarska ul. 13",46.2384026,15.276141
1940,"Radej Vida, Sremič 37",45.976341,15.4999249
1941,"OŠ Dr. M.Rostoharja, C.4. julija 33",46.5042291,15.7437149
1942,"KD Krško I, Trg Matije Gubca 2, Krško",45.9576148,15.494711
1943,"KD Krško II, Trg Matije Gubca 2, Krško",45.9576148,15.494711
1944,"KD Krško III, Trg Matije Gubca 2, Krško",45.9576148,15.494711
1945,"OŠ J. Dalmatina, Šolska ul. 1, Krško",45.9598117,15.4940698
1946,"Slavko Božič, Gornje Pijavško 30",45.9851872,15.4177767
1947,"GD Drnovo, Drnovo 29a",45.9178152,15.4838595
1948,"GD Brege, Brege 16",45.9196695,15.5006064
1949,"Mlekarna Mrtvice, Mrtvice bš",45.9137579,15.5143353
1950,"GD Vihre, Vihre 44",45.912103,15.527697
1951,"Vaška soba na Gorici, Gorica bš",45.901357,15.4782079
1952,"Dvorana v Velikem Podlogu, Veliki Podlog 60",45.8977793,15.4560911
1953,"Vaška soba v Gržeči vasi, Gržeča vas bš",45.9054089,15.4419857
1954,"GD Senuše, Senuše 51",45.9362278,15.4273827
1955,"DK Leskovec pri Krškem, Ulica 11. novembra 24",45.9386934,15.4778605
1956,"Arh Zvone, Selce pri Leskovcu 6",45.9433917,15.4362416
1958,"KS Raka, Raka 40",45.9297313,15.3810308
1959,"GD Smednik, Smednik 1b",45.9096493,15.3761213
1960,"KD Albina Rudana, Veliki Trn 18",45.9600511,15.3883266
1961,"Pešič Dejan, Dolšce 19a",45.8346223,15.4356867
1962,"Bivša OŠ Črneča vas, Črneča vas bš",45.8291806,15.4589855
1963,"GD Prekopa, Dolnja Prekopa 21b",45.8538755,15.3812653
1964,"OŠ J.Gorjupa, Gorjanska c. 2",45.843805,15.4243427
1965,"Colarič Milan, Orehovec 37",45.8275141,15.4198357
1966,"Grubar Jože, Kočarija 14",45.8319867,15.4013922
1967,"KD Podbočje, Podbočje 70",45.8824793,15.4767175
1968,"GD Malo Mraševo, Malo Mraševo 35",45.8710279,15.4469807
1969,"Vaški dom Veliko Mraševo, Veliko Mraševo bš",45.8777188,15.4766456
1970,"Kodrič Martin, Brezje v Podbočju 2",45.825137,15.4702691
1971,"Burja Boštjan, Šutna 26",46.2238351,14.6089951
1972,"KD Blanca, Blanca 24",45.9959312,15.3638285
1973,"GD Poklek nad Blanco, Poklek nad Blanco 2 B",46.0193398,15.3918894
1974,"TVD Partizan, Boštanj 31",46.0122459,15.2819099
1975,"VD Kompolje, Kompolje bš",45.8174052,14.7155222
1976,"VD Šmarčna, Šmarčna 4 B",46.0428074,15.2473847
1977,"Dom gasilcev in vaščanov Okič,Vrh pri Boštanju 112",46.1199444,14.8153333
1978,"VO Log, Log 59",46.540732,15.5467505
1979,"Zavetišče pod Sv. Rokom, Taborniška ul. 14",46.0175824,15.3031169
1980,"Pod vaškim kozolcem na Jablanici, Jablanica 24 A",46.0184992,15.2278444
1981,"ŽP Jelovec, Jelovec 5",45.7630691,14.6126928
1982,"Konjsko - Jože Mervič, Konjsko 10",46.0044157,15.3021971
1983,"KD Lukovec, Lukovec 38",45.991722,15.3076688
1984,"Sejna soba Občine Sevnica, Glavni trg 19 A",46.5578736,15.6470901
1985,"OŠ Krmelj, Krmelj  25",45.9845282,15.1868516
1987,"GD Loka pri ZM, Loka pri Zidanem Mostu 40",46.05687,15.2081583
1988,"DK Razbor, Razbor 11 A",46.4499185,15.0076047
1989,"GD Primož, Primož 6",45.9531663,13.6436536
1990,"Gostilna Kregl, Gornje Brezovo 3",46.0037907,15.3334463
1991,"Ledina - Stanislav Možič, Ledina 80",46.0417024,15.2804183
1992,"Drožanje - Ivan Jazbec, Drožanje 13",46.0337932,15.3144217
1993,"GD Orešje nad Sevnico, Orešje nad Sevnico 12 B",46.0488737,15.2981913
1994,"GD Sevnica, Kvedrova c. 25",46.0056244,15.3073497
1995,"VVO Ciciban Sevnica, Naselje heroja Maroka 22",46.0130877,15.300572
1996,"OŠ Sava Kladnika, Trg svobode 42",46.0095994,15.3054054
1997,"Komunala Sevnica, Naselje heroja Maroka 17",46.0116236,15.2996309
1998,"GD Studenec, Studenec 43",45.9704804,15.3480403
1999,"Zavratec - Marko Rupar, Zavratec 10",45.9916277,14.1280798
2000,"Kladje pri K.-Žan Bunderšek,Kladje pri Krmelju 10",46.1199444,14.8153333
2001,"KD Šentjanž, Šentjanž 22",46.0115156,15.168491
2002,"GD Veliki Cirnik, Veliki Cirnik 1 A",45.9959431,15.1392137
2003,"LD Tržišče, Tržišče 23",45.9584143,15.2170631
2004,"Pijavice - Henrik Hočevar, Pijavice 3",45.9571829,15.1570596
2005,"Vinski dvor Malkovec, Malkovec 11",45.9508222,15.2146656
2006,"GD Telče, Telče 12 B",45.9586268,15.2609943
2008,"GD Trnovec, Trnovec 3 A",46.1122161,14.3668454
2010,"OŠ Bučka, Bučka 27",45.9287585,15.3172726
2011,"GD Zagrad, Zagrad 36",46.075644,15.0879812
2012,"GD Dolenje Dole, Dolenje Dole 24b",45.9364127,15.2877461
2013,"Dvorana Metelkovega doma Škocjan, Škocjan 35",45.9075081,15.2898242
2014,"Novi GD Grmovlje, Grmovlje 50",45.8964716,15.3094016
2015,"GD Dobrava pri Škocjanu, Dobrava pri Škocjanu 59",45.8753984,15.3269403
2016,"GD Tomažja vas, Tomažja vas 35",45.8787757,15.3004145
2017,"Center starejših, Savinjsko nabrežje 6",46.2827683,15.0641618
2018,"Kulturni center, Trg svobode 6 ",46.5602003,15.6487853
2019,"OŠ Debro, Poženelova ul. 26",46.163806,15.2306588
2020,"ZASTOR d.o.o., Sp. Rečica 80D",46.1650196,15.1908833
2021,"Sindikalni dom, Huda Jama 1",46.1589295,15.1873801
2022,"Veterinarska postaja, Marija Gradec 36a",46.1454255,15.243685
2024,"Na Slogah, Tevče 2 ",45.8637868,13.8841749
2025,"Gasilski dom, Vrh nad Laškim 9a ",46.1282388,15.2877624
2026,"OŠ Šentrupert, Šentrupert 89",45.9771289,15.0914051
2027,"Strelski dom, Mala Breza 37c ",46.1580113,15.3325497
2028,"Kulturni dom, Trobni dol 38a",46.1376422,15.3456895
2029,"OŠ A. Aškerc, Aškerčeva c. 1",46.0460548,14.4998089
2030,"Šola Lažiše, Laziše 27 ",46.1257654,15.2437692
2031,"Karel Veber, Brodnice 12 ",46.115966,15.2642361
2032,"Matevž Deželak, Lože 1 ",45.8311681,13.9388299
2033,"OŠ Jurklošter, Jurklošter 23",46.0942203,15.3440742
2034,"Bife Racman, Mrzlo Polje 8a ",46.1062541,15.3598228
2035,"Anton Vresk, Polana 21 ",46.6808489,16.1388797
2036,"OŠ Sedraž, Sedraž 21 ",46.145291,15.1760144
2037,"OŠ Zidani Most, Zidani Most 34",46.0903098,15.1887107
2038,"Gasilski dom, Zidani Most 12 ",46.0854421,15.1726111
2039,"Dom kulture, Gledališka pot 2",46.546763,14.9672159
2040,"Knjižnica Radeče, Ul. OF 2",45.9100926,15.0185477
2041,"Prostor društva inv., Titova ul. 107",45.9189512,14.2226785
2042,"Vrtec Radeče, Kolenov graben 6 ",46.0640102,15.185745
2043,"Ribič Rado, Obrežje 21 ",45.8520907,15.6892871
2044,"Gostilna Strnad, Hotemež 6 ",46.0550667,15.1923025
2045,"Plaznik Leopold,  Jelovo 7 ",46.0715165,15.1479728
2046,"Gasilski dom, Jagnjenica 14 ",46.0648008,15.1242632
2047,"PGD Svibno, Svibno 18a",46.0642933,15.097719
2048," KS Vrhovo, Vrhovo 43a",46.0401282,15.2182676
2049,"GD SOBRAČE, Sobrače 16",45.9888474,14.8766733
2050,"Pri Kovaču, Graška c. 64",46.0649599,14.8172815
2051,"OŠ Gradec, Bevkova ul.3",45.8834498,13.9145586
2052,"Dvorana TNS, Trg na Stavbah 8",46.0596839,14.8288701
2053,"Občina Litija, Jerebova  ul. 14",45.806184,15.1660884
2054,"OŠ Litija, Ul. Mire Pregljeve 3",46.0567638,14.8332357
2055,"ŠD Litija, Ul. Mire Pregljeve 1",46.0578978,14.8324093
2057,"GD Sp. Hotič, Sp. Hotič 26",46.0919093,14.8263894
2058,"KS Hotič, Zg. Hotič 6",46.0931619,14.8130549
2059,"OŠ Vače, Vače 24",46.1200185,14.8355445
2060,"ZDD Jevnica, Jevnica 36",46.0833528,14.7364168
2061,"OŠ Kresnice, Kresnice 26a",46.1019829,14.7874486
2062,"OŠ Sava, Sava 21",46.0883966,14.8923685
2063,"Avla v OŠ Polšnik, Polšnik 25c",46.0694549,14.9603294
2064,"Verbajs Jože in Klara, Mamolj 20a",46.0650686,14.9226448
2066,"GD Breg pri Litiji, Tenetiše 2",46.2912183,14.3459084
2067,"GD Zg. Jablanica, Zg. Jablanica 1",46.0440395,14.8748774
2068,"KD Šmartno, Za povrtmi 4",46.046104,14.8422655
2069,"GD Zavrstnik, Zavrstnik 26",46.0459528,14.8165823
2071,"Dom Tisje, Črni potok 13",46.0256505,14.8392084
2072,"GD Javorje, Javorje 14a",46.159574,14.178599
2073,"GD Velika Kostrevnica, Velika Kostrevnica 38",46.026495,14.8735735
2074,"GD Liberga, Liberga 10",46.0231239,14.8999822
2075,"Dom KS Ribče, Ribče 14",46.0993617,14.770275
2076,"OŠ Primskovo, Gradišče 28",45.8946034,13.8967706
2077,"TIC-bivša pošta, Dole pri Litiji 8a",46.0452067,15.0473363
2079,"OŠ Gabrovka, Gabrovka 30",46.000421,14.988113
2080,"GD Tihaboj, Tihaboj 32",45.9914303,15.0094288
2081,"Resnik D. - st. hiša, Moravče pri Gabrovki 16",45.9961701,14.9619107
2082,"DK Velika Štanga, Velika Štanga 9",46.0477734,14.7637136
2083,"Černe Franc, Gozd Reka 1",46.0126773,14.7553189
2084,"Sp. Log-brunarica pri igrišču, Sp. Log 16",46.4009081,13.5969201
2085,"OŠ Šmartno pri Litiji, Pungrt 9",46.0422137,14.8439838
2086,"KNJIŽNICA ANTONA SOVRETA , Trg Franca Kozarja 7",46.1465968,15.0837483
2088,GALERIJA DELAVSKEGA DOMA HRASTNIK,46.1199444,14.8153333
2089,OSNOVNA ŠOLA NARODNEGA HEROJA RAJKA HRASTNIK,46.1199444,14.8153333
2090,OSNOVNA ŠOLA NARODNEGA HEROJA RAJKA HRASTNIK,46.1199444,14.8153333
2091,GLASBENA ŠOLA HRASTNIK,46.1199444,14.8153333
2092,"ZB ZA VREDNOTE NOB HRASTNIK, Cesta 1. maja 52",46.4295055,14.0600744
2093,VEČNAMENSKI OBJEKT PODKRAJ 91 A,46.1199444,14.8153333
2096,prostori PLANINSKEGA DOMA NA KALU,46.1199444,14.8153333
2097,"prostori KRAJEVNE SKUPNOSTI MARNO, MARNO 44 A",46.1417857,15.1474714
2098,BIVŠA OSNOVNA ŠOLA TURJE,46.1199444,14.8153333
2099,KRAJEVNA SKUPNOST KOVK,46.1199444,14.8153333
2100,"prostori DRUŽINE MEJAČ, ŠAVNA PEČ 5",46.1124185,15.1251007
2101,"prostori STANOVANJSKE HIŠE KMETIČ, KRNICE 15b",46.1190686,15.1104007
2102,BIVŠA OSNOVNA ŠOLA PODKRAJ,46.1199444,14.8153333
2103,ZADRUŽNI DOM PRAPRETNO,46.1199444,14.8153333
2104,ZADRUŽNI DOM ČEČE,46.1199444,14.8153333
2105,"Osnovna šola Alojza Hohkrauta, Trg  revolucije 19",46.5538496,15.6460035
2106,"OŠ ALOJZA HOHKRAUTA, TRG REVOLUCIJE 19, TRBOVLJE",46.1472546,15.0431098
2108,"DKD Svoboda Dobrna, Ribnik 17",46.1450911,15.0496587
2109,"Srednja tehniška in poklicna šola, Šuštarjeva 7a",46.1464945,15.0464287
2111,"Osnovna šola Tončke Čeč, Keršičeva cesta 50",46.1480188,15.0444985
2112,"Srednja tehniška in poklicna šola, Novi dom 60",46.1384711,15.0824754
2113,"Sejna dvorana Občine Trbovlje, Mestni trg 4",46.0495312,14.5067013
2114,"KD Svoboda Trbovlje, Trg Franca Fakina 4",46.1604558,15.053734
2115,"JP Komunala Trbovlje, Savinjska cesta 11a",46.3364636,14.9618173
2116,"Gasilsko društvoTrbovlje, Savinjska cesta 35",46.26394,15.0843144
2118,"Sejna dvorana Občine Trbovlje, Mestni trg 4",46.0495312,14.5067013
2120,"Sejna soba KS Franc Salamon, Gabrsko 40/a",46.1745448,15.0484153
2121,"CEMENTARNA HOLCIM d.o.o., KOLODVORSKA C. 5",45.5423736,13.7362144
2122,"Gasilski dom Čeče, Čeče 4/a",46.1709423,15.0858344
2123,"Prostovoljno gasilsko društvo Dobovec, Dobovec 24",46.1109068,15.0591281
2124,"Dom Tončke Čeč, Klek 32",45.8312115,14.9343578
2125,"Šola na Sveti Planini, Sveta Planina 28",46.1713041,15.0112575
2126,"Delavski dom I, Cesta 9. avgusta 1, Zagorje      ",46.1360113,15.0031537
2127,"Delavski dom II, Cesta 9. avgusta 1, Zagorje",46.1360113,15.0031537
2128,"Glasbena šola Zagorje ob Savi I, Kolodvorska c. 2",45.5433877,13.7341398
2129,"Glasbena šola Zagorje ob Savi II,Kolodvorska c.2 ",46.1199444,14.8153333
2130,"OŠ Toneta Okrogarja, Šolska ulica 1, Zagorje",46.1391553,14.9867641
2131,"PGD Ravenska vas, Ravenska vas 3, Zagorje ob Savi",46.1319024,15.0171821
2132,"PGD Kotredež, Kotredež 12, Zagorje ob Savi",46.1538097,14.9990578
2133,"VDC, Cesta 9.avgusta 59c, Zagorje ob Savi",46.1417633,15.0042758
2134,"PGD Loke, Loke pri Zagorju 37,Kisovec",46.1396723,14.9692755
2135,"Dom Kulture Kisovec,Trg Pohorskega bataljona 24",46.1199444,14.8153333
2136,"NK Svoboda Kisovec, Naselje na Šahtu 37, Kisovec",46.1362281,14.9680448
2137,"PGD Čolnišče, Čolnišče 12, Zagorje ob Savi",46.1210883,14.9893007
2138,"OŠ Ivana Kavčiča I, Izlake 4, Izlake",46.1549076,14.9303781
2139,"Hiša Zorec Dejana, Smučidol 4, Izlake",46.143557,14.9224803
2140,"OŠ Ivana Kavčiča II, Izlake 4, Izlake",46.1549076,14.9303781
2141,"TD Šentgotard, Šentgotard 12, Trojane",46.1817631,14.8961456
2142,"PGD Čemšenik, Čemšenik 16, Čemšenik",46.1947823,14.9374984
2144,"Hiša Rozina Leonide, Jesenovo 38c, Čemšenik",46.1708489,14.9726872
2145,"OŠ Mlinše, Mlinše 14, Izlake",46.1457957,14.879927
2146,"hiša Judež Damijana, Breznik 8, Izlake",46.1549554,14.89867
2147,"PGD Kandrše, Kandrše - del 6, Vače",46.1325157,14.8392861
2148,"PGD Kolovrat, Kolovrat 19, Izlake",46.1564582,14.8530337
2150,"PGD Šentlambert, Šentlambert 9, Zagorje ob Savi",46.1106337,14.9352173
