,Volilna_Enota,Volilni_Okraj,ID_Volisca,Volisce,Št. volilnih upr.,Udelezba-N,Udelezba-%,Št. oddanih glasovnic,Št. veljavnih glasovnic,Št. neveljavnih glasovnic,Odstotek preštetih glasovnic,SD-N,SD-%,RESNICA-N,RESNICA-%,MI_SOCIALISTI_N,MI_SOCIALISTI-%,GLAS_UPOKOJENCEV-n,GLAS_UPOKOJENCEV-%,SDS-N,SDS-%,LEVICA-N,LEVICA-%,ZAUPANJE- št. glasov,ZAUPANJE- odstotek,PREROD-N,PREROD-%,PIRATI-N,PIRATI-%,NSI-N,NSI-%,SVOBODA-N,SVOBODA-%,ZELENI+SG- št. glasov,ZELENI+SG- odstotek,SLOGA- št. glasov,SLOGA- odstotek,REŠITEV- št. glasov,REŠITEV- odstotek,DEMOKRATI-N,DEMOKRATI-%,SNS- št. glasov,SNS- odstotek,ALTERNATIVA- št. glasov,ALTERNATIVA- odstotek
7750,6,6,99619,Generalni konzulat RS v Torontu (v prostorih Slovenskega centra),0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7751,6,6,99620,Veleposlaništvo RS v Budimpešti,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7752,6,6,99621,Veleposlaništvo RS v Skopju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7753,6,6,99622,Veleposlaništvo RS v Varšavi,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7754,6,6,99625,Veleposlaništvo RS v Madridu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7755,6,6,99627,Veleposlaništvo RS v Bernu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7756,6,6,99628,Veleposlaništvo RS v Londonu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7757,6,6,99629,Veleposlaništvo RS v Washingtonu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7758,6,6,99631,Generalni konzutat RS v Clevelandu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7759,6,6,99632,Veleposlaništvo RS v Berlinu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7760,6,6,99633,Generalni konzulat RS v Münchnu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7761,6,6,99634,Veleposlaništvo RS v Beogradu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7762,6,6,99635,"Veleposlaništvo RS pri Svetem sedežu, Vatikan",0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7763,6,6,99636,Veleposlaništvo RS v Haagu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7764,6,6,99651,Veleposlaništvo RS v Abu Dabiju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7765,6,6,99699,DKP + pošta tujina na DVK,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7766,6,6,997,Po pošti v Sloveniji OVK,0,23,0.0,23,23,0,1.0,4,0.173913,2,0.086957,0,0.0,0,0.0,3,0.130435,1,0.043478,1,0.043478,0,0.0,0,0.0,5,0.217391,5,0.217391,0,0.0,,,,,2,0.086957,0,0.0,0,0.0
7767,6,6,9976000,Po pošti v Sloveniji VKVE,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7768,6,6,99799,Po pošti v Sloveniji DVK,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7769,6,6,998,Po pošti v tujini OVK,0,94,0.0,94,92,2,1.0,8,0.086957,2,0.021739,3,0.032609,0,0.0,22,0.23913,10,0.108696,0,0.0,2,0.021739,1,0.01087,2,0.021739,29,0.315217,1,0.01087,,,,,10,0.108696,2,0.021739,0,0.0
7770,6,6,9986000,Po pošti v tujini VKVE,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7771,6,6,99899,Po pošti v tujini DVK,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7772,6,6,999,Posebni volilni imenik,1547,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
7773,6,7,1,"KD Blanca, Blanca 24",651,452,0.6943,452,447,5,1.0,15,0.033557,11,0.024609,0,0.0,1,0.002237,174,0.389262,10,0.022371,2,0.004474,12,0.026846,5,0.011186,71,0.158837,107,0.239374,0,0.0,,,,,30,0.067114,7,0.01566,2,0.004474
7774,6,7,2,"GD Poklek nad Blanco, Poklek nad Blanco 2 B",230,150,0.6522,150,147,3,1.0,4,0.027211,6,0.040816,0,0.0,0,0.0,87,0.591837,0,0.0,0,0.0,4,0.027211,1,0.006803,18,0.122449,17,0.115646,0,0.0,,,,,6,0.040816,4,0.027211,0,0.0
7775,6,7,3,"TVD Partizan, Boštanj 31",879,649,0.7383,649,640,9,1.0,61,0.095312,34,0.053125,4,0.00625,1,0.001562,236,0.36875,17,0.026562,0,0.0,10,0.015625,7,0.010938,82,0.128125,147,0.229688,0,0.0,,,,,30,0.046875,7,0.010938,4,0.00625
7776,6,7,4,"VD Kompolje, Kompolje bš",125,98,0.784,98,98,0,1.0,7,0.071429,0,0.0,0,0.0,0,0.0,46,0.469388,0,0.0,1,0.010204,2,0.020408,0,0.0,13,0.132653,19,0.193878,0,0.0,,,,,7,0.071429,3,0.030612,0,0.0
7777,6,7,5,"VD Šmarčna, Šmarčna 4 B",74,55,0.7432,55,55,0,1.0,2,0.036364,0,0.0,0,0.0,0,0.0,30,0.545455,1,0.018182,0,0.0,1,0.018182,0,0.0,8,0.145455,5,0.090909,1,0.018182,,,,,2,0.036364,2,0.036364,3,0.054545
7778,6,7,6,"Dom gasilcev in vaščanov Okič,Vrh pri Boštanju 112",202,155,0.7673,155,155,0,1.0,5,0.032258,11,0.070968,1,0.006452,0,0.0,59,0.380645,1,0.006452,0,0.0,3,0.019355,5,0.032258,15,0.096774,46,0.296774,0,0.0,,,,,3,0.019355,6,0.03871,0,0.0
7779,6,7,7,"VO Log, Log 59",238,186,0.7815,186,184,2,1.0,7,0.038043,4,0.021739,0,0.0,0,0.0,76,0.413043,3,0.016304,0,0.0,4,0.021739,4,0.021739,21,0.11413,55,0.298913,1,0.005435,,,,,6,0.032609,3,0.016304,0,0.0
7780,6,7,8,"Zavetišče pod Sv. Rokom, Taborniška ul. 14",332,240,0.7229,240,239,1,1.0,28,0.117155,11,0.046025,0,0.0,0,0.0,68,0.284519,3,0.012552,1,0.004184,4,0.016736,6,0.025105,17,0.07113,74,0.309623,0,0.0,,,,,20,0.083682,6,0.025105,1,0.004184
7781,6,7,9,"Pod vaškim kozolcem na Jablanici, Jablanica 24 A",188,117,0.6223,117,116,1,1.0,16,0.137931,3,0.025862,1,0.008621,0,0.0,40,0.344828,6,0.051724,0,0.0,0,0.0,0,0.0,6,0.051724,35,0.301724,0,0.0,,,,,4,0.034483,2,0.017241,3,0.025862
7782,6,7,10,"ŽP Jelovec, Jelovec 5",122,91,0.7459,91,91,0,1.0,4,0.043956,4,0.043956,0,0.0,0,0.0,57,0.626374,1,0.010989,0,0.0,1,0.010989,0,0.0,12,0.131868,7,0.076923,0,0.0,,,,,2,0.021978,3,0.032967,0,0.0
7783,6,7,11,"Konjsko - Jože Mervič, Konjsko 10",88,72,0.8182,72,71,1,1.0,1,0.014085,3,0.042254,0,0.0,0,0.0,36,0.507042,0,0.0,0,0.0,6,0.084507,1,0.014085,5,0.070423,16,0.225352,0,0.0,,,,,3,0.042254,0,0.0,0,0.0
7784,6,7,12,"KD Lukovec, Lukovec 38",158,123,0.7785,123,122,1,1.0,2,0.016393,3,0.02459,1,0.008197,0,0.0,43,0.352459,0,0.0,2,0.016393,5,0.040984,2,0.016393,25,0.204918,37,0.303279,0,0.0,,,,,2,0.016393,0,0.0,0,0.0
7785,6,7,13,"Sejna soba Občine Sevnica, Glavni trg 19 A",762,472,0.6194,472,461,11,1.0,26,0.056399,33,0.071584,4,0.008677,4,0.008677,130,0.281996,6,0.013015,0,0.0,5,0.010846,9,0.019523,68,0.147505,132,0.286334,2,0.004338,,,,,21,0.045553,20,0.043384,1,0.002169
7786,6,7,14,"OŠ Krmelj, Krmelj  25",737,554,0.7517,554,547,7,1.0,20,0.036563,38,0.06947,2,0.003656,4,0.007313,207,0.378428,7,0.012797,0,0.0,22,0.040219,5,0.009141,70,0.127971,132,0.241316,0,0.0,,,,,18,0.032907,20,0.036563,2,0.003656
7787,6,7,15,"GD Breg, Šentjur na Polju 18 A",178,138,0.7753,138,135,3,1.0,8,0.059259,2,0.014815,0,0.0,2,0.014815,61,0.451852,1,0.007407,1,0.007407,2,0.014815,3,0.022222,20,0.148148,27,0.2,0,0.0,,,,,4,0.02963,3,0.022222,1,0.007407
7788,6,7,16,"GD Loka pri ZM, Loka pri Zidanem Mostu 40",576,365,0.6337,365,358,7,1.0,43,0.120112,15,0.041899,2,0.005587,1,0.002793,95,0.265363,13,0.036313,2,0.005587,9,0.02514,10,0.027933,54,0.150838,83,0.231844,3,0.00838,,,,,19,0.053073,6,0.01676,3,0.00838
7789,6,7,17,"DK Razbor, Razbor 11 A",204,131,0.6422,131,130,1,1.0,5,0.038462,4,0.030769,0,0.0,0,0.0,45,0.346154,2,0.015385,0,0.0,3,0.023077,0,0.0,46,0.353846,21,0.161538,0,0.0,,,,,2,0.015385,2,0.015385,0,0.0
7790,6,7,18,"GD Primož, Primož 6",251,182,0.7251,182,178,4,1.0,6,0.033708,1,0.005618,0,0.0,0,0.0,97,0.544944,0,0.0,0,0.0,1,0.005618,0,0.0,46,0.258427,16,0.089888,1,0.005618,,,,,7,0.039326,3,0.016854,0,0.0
7791,6,7,19,"Gostilna Kregl, Gornje Brezovo 3",598,398,0.6656,398,390,8,1.0,19,0.048718,21,0.053846,0,0.0,0,0.0,160,0.410256,7,0.017949,0,0.0,8,0.020513,3,0.007692,67,0.171795,66,0.169231,5,0.012821,,,,,24,0.061538,9,0.023077,1,0.002564
7792,6,7,20,"Ledina - Stanislav Možič, Ledina 80",170,113,0.6647,113,112,1,1.0,5,0.044643,6,0.053571,0,0.0,0,0.0,41,0.366071,0,0.0,0,0.0,1,0.008929,2,0.017857,12,0.107143,27,0.241071,0,0.0,,,,,13,0.116071,5,0.044643,0,0.0
7793,6,7,21,"Drožanje - Ivan Jazbec, Drožanje 13",214,138,0.6449,138,136,2,1.0,8,0.058824,8,0.058824,0,0.0,0,0.0,48,0.352941,3,0.022059,1,0.007353,2,0.014706,0,0.0,26,0.191176,28,0.205882,0,0.0,,,,,7,0.051471,5,0.036765,0,0.0
7794,6,7,22,"GD Orešje nad Sevnico, Orešje nad Sevnico 12 B",262,166,0.6336,166,165,1,1.0,10,0.060606,5,0.030303,1,0.006061,1,0.006061,54,0.327273,0,0.0,0,0.0,0,0.0,1,0.006061,31,0.187879,43,0.260606,0,0.0,,,,,10,0.060606,5,0.030303,4,0.024242
7795,6,7,23,"GD Sevnica, Kvedrova c. 25",366,249,0.6803,249,246,3,1.0,22,0.089431,13,0.052846,2,0.00813,3,0.012195,73,0.296748,9,0.036585,1,0.004065,11,0.044715,4,0.01626,20,0.081301,75,0.304878,1,0.004065,,,,,9,0.036585,3,0.012195,0,0.0
7796,6,7,24,"VVO Ciciban Sevnica, Naselje heroja Maroka 22",672,396,0.5893,396,390,6,1.0,39,0.1,19,0.048718,1,0.002564,2,0.005128,119,0.305128,12,0.030769,0,0.0,15,0.038462,6,0.015385,25,0.064103,115,0.294872,3,0.007692,,,,,20,0.051282,12,0.030769,2,0.005128
7797,6,7,25,"OŠ Sava Kladnika, Trg svobode 42",411,260,0.6326,260,255,5,1.0,29,0.113725,10,0.039216,5,0.019608,0,0.0,56,0.219608,14,0.054902,2,0.007843,6,0.023529,3,0.011765,32,0.12549,72,0.282353,2,0.007843,,,,,11,0.043137,13,0.05098,0,0.0
7798,6,7,26,"Komunala Sevnica, Naselje heroja Maroka 17",985,642,0.6518,642,634,8,1.0,59,0.09306,45,0.070978,3,0.004732,3,0.004732,172,0.271293,20,0.031546,1,0.001577,26,0.041009,8,0.012618,85,0.134069,164,0.258675,1,0.001577,,,,,31,0.048896,14,0.022082,2,0.003155
7799,6,7,27,"GD Studenec, Studenec 43",485,324,0.668,324,319,5,1.0,15,0.047022,7,0.021944,0,0.0,2,0.00627,126,0.394984,6,0.018809,1,0.003135,14,0.043887,6,0.018809,59,0.184953,53,0.166144,1,0.003135,,,,,16,0.050157,13,0.040752,0,0.0
7800,6,7,28,"Zavratec - Marko Rupar, Zavratec 10",124,89,0.7177,89,88,1,1.0,0,0.0,3,0.034091,0,0.0,1,0.011364,35,0.397727,3,0.034091,0,0.0,2,0.022727,2,0.022727,24,0.272727,10,0.113636,0,0.0,,,,,3,0.034091,5,0.056818,0,0.0
7801,6,7,29,"Kladje pri K.-Žan Bunderšek,Kladje pri Krmelju 10",106,65,0.6132,65,65,0,1.0,0,0.0,1,0.015385,0,0.0,0,0.0,37,0.569231,0,0.0,0,0.0,0,0.0,0,0.0,17,0.261538,8,0.123077,0,0.0,,,,,2,0.030769,0,0.0,0,0.0
7802,6,7,30,"KD Šentjanž, Šentjanž 22",953,687,0.7209,687,676,11,1.0,57,0.08432,36,0.053254,2,0.002959,2,0.002959,274,0.405325,15,0.022189,2,0.002959,15,0.022189,12,0.017751,102,0.150888,116,0.171598,0,0.0,,,,,22,0.032544,19,0.028107,2,0.002959
7803,6,7,31,"GD Veliki Cirnik, Veliki Cirnik 1 A",98,70,0.7143,70,68,2,1.0,2,0.029412,1,0.014706,0,0.0,0,0.0,32,0.470588,1,0.014706,0,0.0,1,0.014706,0,0.0,12,0.176471,13,0.191176,0,0.0,,,,,1,0.014706,5,0.073529,0,0.0
7804,6,7,32,"LD Tržišče, Tržišče 23",442,319,0.7217,319,316,3,1.0,11,0.03481,11,0.03481,0,0.0,0,0.0,109,0.344937,6,0.018987,2,0.006329,8,0.025316,2,0.006329,91,0.287975,42,0.132911,1,0.003165,,,,,18,0.056962,11,0.03481,4,0.012658
7805,6,7,33,"Pijavice - Henrik Hočevar, Pijavice 3",298,223,0.7483,223,219,4,1.0,8,0.03653,14,0.063927,0,0.0,1,0.004566,77,0.351598,2,0.009132,0,0.0,3,0.013699,1,0.004566,54,0.246575,38,0.173516,0,0.0,,,,,9,0.041096,10,0.045662,2,0.009132
7806,6,7,34,"Vinski dvor Malkovec, Malkovec 11",317,250,0.7886,250,245,5,1.0,1,0.004082,16,0.065306,0,0.0,3,0.012245,60,0.244898,1,0.004082,0,0.0,4,0.016327,4,0.016327,80,0.326531,59,0.240816,0,0.0,,,,,13,0.053061,4,0.016327,0,0.0
7807,6,7,35,"GD Telče, Telče 12 B",315,213,0.6762,213,209,4,1.0,9,0.043062,8,0.038278,0,0.0,2,0.009569,84,0.401914,2,0.009569,1,0.004785,2,0.009569,0,0.0,53,0.253589,35,0.167464,0,0.0,,,,,4,0.019139,7,0.033493,2,0.009569
7808,6,7,36,"GD Zabukovje nad Sevnico, Zabukovje nad S. 16 D",238,170,0.7143,170,166,4,1.0,4,0.024096,12,0.072289,0,0.0,0,0.0,63,0.379518,3,0.018072,0,0.0,3,0.018072,2,0.012048,48,0.289157,27,0.162651,0,0.0,,,,,2,0.012048,2,0.012048,0,0.0
7809,6,7,37,"GD Trnovec, Trnovec 3 A",339,215,0.6342,215,209,6,1.0,19,0.090909,10,0.047847,0,0.0,0,0.0,54,0.258373,4,0.019139,0,0.0,5,0.023923,5,0.023923,58,0.277512,37,0.177033,4,0.019139,,,,,9,0.043062,4,0.019139,0,0.0
7810,6,7,38,"Podgorje - Janez Podlesnik, Podgorje ob S. 17 B",95,59,0.6211,59,58,1,1.0,0,0.0,4,0.068966,0,0.0,0,0.0,16,0.275862,0,0.0,0,0.0,1,0.017241,1,0.017241,30,0.517241,5,0.086207,0,0.0,,,,,1,0.017241,0,0.0,0,0.0
7811,6,7,39,"OŠ Bučka, Bučka 27",514,378,0.7354,378,376,2,1.0,6,0.015957,21,0.055851,2,0.005319,0,0.0,139,0.369681,7,0.018617,1,0.00266,8,0.021277,8,0.021277,75,0.199468,83,0.220745,0,0.0,,,,,16,0.042553,7,0.018617,3,0.007979
7812,6,7,40,"GD Zagrad, Zagrad 36",355,229,0.6451,229,224,5,1.0,12,0.053571,11,0.049107,0,0.0,2,0.008929,93,0.415179,4,0.017857,2,0.008929,5,0.022321,5,0.022321,27,0.120536,29,0.129464,1,0.004464,,,,,24,0.107143,5,0.022321,4,0.017857
7813,6,7,41,"GD Dolenje Dole, Dolenje Dole 24b",174,132,0.7586,132,130,2,1.0,6,0.046154,7,0.053846,0,0.0,0,0.0,68,0.523077,0,0.0,1,0.007692,1,0.007692,0,0.0,17,0.130769,13,0.1,0,0.0,,,,,8,0.061538,9,0.069231,0,0.0
7814,6,7,42,"Dvorana Metelkovega doma Škocjan, Škocjan 35",779,563,0.7227,563,557,6,1.0,31,0.055655,20,0.035907,0,0.0,2,0.003591,240,0.43088,10,0.017953,0,0.0,10,0.017953,6,0.010772,72,0.129264,93,0.166966,2,0.003591,,,,,48,0.086176,22,0.039497,1,0.001795
7815,6,7,43,"Novi GD Grmovlje, Grmovlje 50",488,281,0.5758,281,280,1,1.0,13,0.046429,7,0.025,0,0.0,1,0.003571,149,0.532143,8,0.028571,0,0.0,7,0.025,5,0.017857,23,0.082143,40,0.142857,0,0.0,,,,,18,0.064286,8,0.028571,1,0.003571
7816,6,7,44,"GD Dobrava pri Škocjanu, Dobrava pri Škocjanu 59",186,158,0.8495,158,158,0,1.0,11,0.06962,6,0.037975,0,0.0,0,0.0,53,0.335443,4,0.025316,1,0.006329,3,0.018987,3,0.018987,31,0.196203,28,0.177215,0,0.0,,,,,16,0.101266,2,0.012658,0,0.0
7817,6,7,45,"GD Tomažja vas, Tomažja vas 35",164,123,0.75,123,119,4,1.0,4,0.033613,7,0.058824,0,0.0,0,0.0,34,0.285714,2,0.016807,1,0.008403,3,0.02521,1,0.008403,15,0.12605,37,0.310924,1,0.008403,,,,,7,0.058824,7,0.058824,0,0.0
7818,6,7,901,Predčasno glasovanje,1,655,0.0,655,651,4,1.0,75,0.115207,12,0.018433,3,0.004608,2,0.003072,145,0.222734,31,0.047619,1,0.001536,10,0.015361,5,0.00768,66,0.101382,249,0.382488,0,0.0,,,,,38,0.058372,13,0.019969,1,0.001536
7819,6,7,9701001,OMNIA od: 1001 - za: 6007,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7820,6,7,9701003,OMNIA od: 1003 - za: 6007,0,3,0.0,3,3,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,,,,,0,0.0,1,0.333333,0,0.0
7821,6,7,9701004,OMNIA od: 1004 - za: 6007,0,6,0.0,6,6,0,1.0,1,0.166667,0,0.0,1,0.166667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.666667,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7822,6,7,9701007,OMNIA od: 1007 - za: 6007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7823,6,7,9701008,OMNIA od: 1008 - za: 6007,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7824,6,7,9701010,OMNIA od: 1010 - za: 6007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7825,6,7,9701011,OMNIA od: 1011 - za: 6007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7826,6,7,9702001,OMNIA od: 2001 - za: 6007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7827,6,7,9702002,OMNIA od: 2002 - za: 6007,0,3,0.0,3,3,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7828,6,7,9702003,OMNIA od: 2003 - za: 6007,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7829,6,7,9702004,OMNIA od: 2004 - za: 6007,0,3,0.0,3,3,0,1.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,1,0.333333,0,0.0,0,0.0
7830,6,7,9702006,OMNIA od: 2006 - za: 6007,0,2,0.0,2,2,0,1.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7831,6,7,9702007,OMNIA od: 2007 - za: 6007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7832,6,7,9702008,OMNIA od: 2008 - za: 6007,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7833,6,7,9702010,OMNIA od: 2010 - za: 6007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7834,6,7,9702011,OMNIA od: 2011 - za: 6007,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7835,6,7,9703001,OMNIA od: 3001 - za: 6007,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,,,,,1,0.5,0,0.0,0,0.0
7836,6,7,9703002,OMNIA od: 3002 - za: 6007,0,3,0.0,3,3,0,1.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,1,0.333333,0,0.0,0,0.0
7837,6,7,9704001,OMNIA od: 4001 - za: 6007,0,1,0.0,1,1,0,1.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7838,6,7,9704002,OMNIA od: 4002 - za: 6007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7839,6,7,9704003,OMNIA od: 4003 - za: 6007,0,4,0.0,4,4,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7840,6,7,9704004,OMNIA od: 4004 - za: 6007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7841,6,7,9704007,OMNIA od: 4007 - za: 6007,0,56,0.0,56,56,0,1.0,0,0.0,1,0.017857,1,0.017857,0,0.0,4,0.071429,10,0.178571,1,0.017857,2,0.035714,5,0.089286,6,0.107143,16,0.285714,0,0.0,,,,,9,0.160714,1,0.017857,0,0.0
7842,6,7,9704010,OMNIA od: 4010 - za: 6007,0,3,0.0,3,3,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333,0,0.0,,,,,1,0.333333,0,0.0,0,0.0
7843,6,7,9705001,OMNIA od: 5001 - za: 6007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7844,6,7,9705003,OMNIA od: 5003 - za: 6007,0,4,0.0,4,4,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,,,,,2,0.5,0,0.0,0,0.0
7845,6,7,9705004,OMNIA od: 5004 - za: 6007,0,3,0.0,3,3,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.666667,0,0.0,,,,,1,0.333333,0,0.0,0,0.0
7846,6,7,9705006,OMNIA od: 5006 - za: 6007,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
7847,6,7,9705007,OMNIA od: 5007 - za: 6007,0,1,0.0,1,1,0,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
