,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,GIBANJE SVOBODA,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,SLOVENSKA DEMOKRATSKA STRANKA - SDS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,VESNA - ZELENA STRANKA,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE - DeSUS in DOBRA DRŽAVA,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,SLOVENSKA LJUDSKA STRANKA - SLS,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,LEVICA,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,ZELENI SLOVENIJE,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,SOCIALNI DEMOKRATI - SD,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,DRŽAVLJANSKO GIBANJE RESNI.CA,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,"NIČ OD TEGA, STRANKA PRILAGOJENA VSAKEMU, UTEMELJITELJICA NIČODTEGAIZMA, KI ZDRUŽUJE...",Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142
1421,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,14,"OŠ Martina Krpana, Gašperšičeva ul. 10",761,296,0.389,296,283,13,1.0,85,0.300353,72,46,4,1,3,6,9,1,2,0,60,0.212014,44,21,4,4,0,6,0,0,0,9,41,0.144876,34,28,1,0,0,4,1,0,0,0,8,0.028269,8,8,0,0,0,0,0,0,0,0,19,0.067138,19,17,0,0,0,0,2,0,0,0,7,0.024735,6,2,0,0,0,0,1,1,0,2,18,0.063604,15,6,0,2,2,0,0,0,0,5,1,0.003534,0,0,0,0,0,0,0,0,0,0,25,0.088339,20,11,1,0,0,0,1,0,0,7,15,0.053004,11,6,2,2,0,1,0,0,0,0,4,0.014134,3,3,0,0,0,0,0,0,0,0
1422,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,15,"Dom občanov Fužine, Preglov trg 15",895,333,0.3721,333,316,17,1.0,78,0.246835,67,45,0,4,2,5,7,2,1,1,72,0.227848,52,20,2,10,2,12,0,0,1,5,35,0.110759,30,26,1,0,0,1,1,1,0,0,11,0.03481,10,10,0,0,0,0,0,0,0,0,25,0.079114,25,23,0,1,1,0,0,0,0,0,12,0.037975,12,4,0,0,0,1,1,3,0,3,21,0.066456,18,9,1,0,4,0,0,0,0,4,4,0.012658,4,0,2,0,0,0,1,0,0,1,34,0.107595,31,13,1,0,2,0,0,1,0,14,17,0.053797,13,10,2,0,0,0,1,0,0,0,7,0.022152,4,3,1,0,0,0,0,0,0,0
1423,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,16,"Dom občanov Fužine, Preglov trg 15",793,244,0.3077,244,233,11,1.0,74,0.317597,64,48,2,1,1,4,4,3,1,0,34,0.145923,30,17,0,1,0,8,0,0,1,3,28,0.120172,27,24,0,0,1,2,0,0,0,0,5,0.021459,3,3,0,0,0,0,0,0,0,0,13,0.055794,12,9,0,0,2,0,0,0,0,1,4,0.017167,4,0,0,0,0,0,0,1,0,3,28,0.120172,24,4,0,1,9,0,0,0,0,10,3,0.012876,3,2,1,0,0,0,0,0,0,0,28,0.120172,24,17,0,0,2,0,0,0,1,4,15,0.064378,15,13,0,1,0,1,0,0,0,0,1,0.004292,1,1,0,0,0,0,0,0,0,0
1424,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,17,"OŠ Nove Fužine, Preglov trg 8",665,196,0.2947,196,184,12,1.0,60,0.326087,54,29,1,3,4,3,13,1,0,0,25,0.13587,19,11,0,3,0,0,0,0,0,5,25,0.13587,24,23,1,0,0,0,0,0,0,0,6,0.032609,4,4,0,0,0,0,0,0,0,0,11,0.059783,11,11,0,0,0,0,0,0,0,0,4,0.021739,3,1,0,0,0,1,0,0,1,0,20,0.108696,15,7,0,0,4,0,0,0,0,4,1,0.005435,1,0,0,0,0,0,0,0,0,1,17,0.092391,17,6,0,0,0,1,0,0,0,10,10,0.054348,7,3,2,1,0,0,0,0,1,0,5,0.027174,2,2,0,0,0,0,0,0,0,0
1425,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,18,"OŠ Nove Fužine, Preglov trg 8",979,347,0.3544,346,331,15,1.0,102,0.308157,97,77,1,2,4,2,10,0,0,1,50,0.151057,43,16,2,9,0,4,0,0,1,11,33,0.099698,32,28,2,0,0,2,0,0,0,0,14,0.042296,12,11,0,0,0,0,1,0,0,0,9,0.02719,8,6,1,1,0,0,0,0,0,0,17,0.05136,13,10,0,0,0,0,2,0,0,1,34,0.102719,26,10,1,1,3,1,0,1,9,0,4,0.012085,4,3,0,0,0,0,0,0,1,0,36,0.108761,33,17,1,0,4,0,0,0,1,10,22,0.066465,19,15,0,2,0,0,1,0,1,0,10,0.030211,7,5,0,0,0,0,1,0,1,0
1426,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,19,"OŠ Nove Fužine, Preglov trg 8",1000,350,0.35,349,345,4,1.0,94,0.272464,83,59,1,3,5,5,6,1,1,2,68,0.197101,60,30,4,5,0,1,0,3,2,15,53,0.153623,47,41,1,1,0,4,0,0,0,0,14,0.04058,12,11,0,0,0,1,0,0,0,0,26,0.075362,21,17,0,3,0,0,0,0,0,1,10,0.028986,6,0,0,0,0,0,1,0,1,4,25,0.072464,21,12,2,1,3,0,0,0,0,3,6,0.017391,5,5,0,0,0,0,0,0,0,0,20,0.057971,17,8,0,0,2,0,0,0,0,7,18,0.052174,12,7,3,1,0,0,1,0,0,0,11,0.031884,9,8,0,1,0,0,0,0,0,0
1427,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,20,"SŠ za Gastronomijo in turizem Lj., Preglov trg 9",776,232,0.299,232,222,10,1.0,62,0.279279,50,28,4,3,1,4,6,2,0,2,41,0.184685,35,11,3,5,2,8,0,0,0,6,26,0.117117,23,20,1,1,0,1,0,0,0,0,7,0.031532,6,5,1,0,0,0,0,0,0,0,5,0.022523,5,5,0,0,0,0,0,0,0,0,10,0.045045,5,3,0,0,0,0,1,0,0,1,25,0.112613,22,12,0,1,4,1,0,0,0,4,4,0.018018,4,3,0,0,0,0,1,0,0,0,22,0.099099,18,11,0,0,1,0,0,0,0,6,15,0.067568,13,12,1,0,0,0,0,0,0,0,5,0.022523,2,1,0,0,0,0,0,0,0,1
1428,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,21,"OŠ Nove Fužine, Preglov trg 8",923,324,0.351,324,309,15,1.0,99,0.320388,87,61,0,6,2,3,8,4,2,1,50,0.161812,47,19,8,5,0,1,0,2,0,12,44,0.142395,39,29,0,2,1,5,1,1,0,0,10,0.032362,8,6,0,0,0,1,1,0,0,0,16,0.05178,16,15,0,1,0,0,0,0,0,0,11,0.035599,8,2,0,1,0,0,0,0,1,4,28,0.090615,24,5,0,2,4,0,0,1,0,12,2,0.006472,2,2,0,0,0,0,0,0,0,0,24,0.07767,23,14,1,0,0,0,0,0,0,8,19,0.061489,18,13,3,1,0,0,1,0,0,0,6,0.019417,4,3,0,0,0,0,1,0,0,0
1429,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,22,"SŠ za Gastronomijo in turizem Lj., Preglov trg 9",745,267,0.3584,267,254,13,1.0,83,0.326772,83,58,1,5,3,5,5,1,4,1,43,0.169291,34,20,3,2,5,0,0,0,0,4,28,0.110236,28,23,2,1,0,2,0,0,0,0,6,0.023622,6,5,0,0,0,1,0,0,0,0,13,0.051181,13,11,1,0,0,0,0,0,0,1,15,0.059055,15,7,0,0,0,1,4,1,1,1,25,0.098425,25,9,0,1,6,0,0,0,0,9,3,0.011811,3,2,0,0,0,0,0,1,0,0,26,0.102362,26,19,0,0,1,0,2,0,0,4,9,0.035433,9,9,0,0,0,0,0,0,0,0,3,0.011811,3,3,0,0,0,0,0,0,0,0
1430,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,901,Predčasno glasovanje,0,647,0.0,647,628,19,1.0,213,0.339172,191,125,1,12,9,14,11,11,6,2,67,0.106688,54,28,6,8,0,1,0,1,1,9,86,0.136943,82,68,9,1,0,2,1,1,0,0,14,0.022293,12,10,0,0,1,0,1,0,0,0,37,0.058917,36,31,0,3,1,0,0,0,0,1,25,0.039809,22,7,0,0,1,0,3,0,0,11,69,0.109873,63,32,0,3,3,1,1,14,0,9,13,0.020701,10,9,0,0,0,0,0,0,0,1,66,0.105096,63,39,0,3,4,0,0,0,0,17,26,0.041401,22,13,4,2,0,0,2,1,0,0,12,0.019108,10,6,1,1,2,0,0,0,0,0
1431,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,997,Po pošti v Sloveniji OVK,0,19,0.0,19,19,0,1.0,10,0.526316,8,2,0,0,1,2,1,0,0,2,2,0.105263,2,1,0,0,0,0,0,0,0,1,1,0.052632,0,0,0,0,0,0,0,0,0,0,2,0.105263,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.105263,2,0,0,0,0,0,0,0,0,2,1,0.052632,1,0,0,0,0,0,0,0,0,1,1,0.052632,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1432,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,998,Po pošti v tujini OVK,0,33,0.0,33,29,4,1.0,4,0.137931,3,3,0,0,0,0,0,0,0,0,7,0.241379,6,3,0,0,0,0,0,0,0,3,3,0.103448,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.068966,2,1,0,0,0,0,0,0,0,1,6,0.206897,5,4,0,1,0,0,0,0,0,0,2,0.068966,2,1,0,0,0,0,0,0,1,0,5,0.172414,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1433,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4006 - LJUBLJANA MOSTE-POLJE 2,999,Posebni volilni imenik,1030,0,0.0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1434,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,1,"GD Šmartno, Kopna pot 6",793,353,0.4451,353,334,19,1.0,69,0.206587,45,27,1,4,0,3,7,1,0,2,117,0.350299,95,56,5,8,0,9,3,1,0,13,47,0.140719,41,38,0,0,0,1,2,0,0,0,8,0.023952,8,6,0,0,1,0,1,0,0,0,22,0.065868,22,18,0,3,0,1,0,0,0,0,16,0.047904,14,4,0,0,0,0,2,0,1,7,21,0.062874,21,9,0,0,2,0,0,2,1,7,5,0.01497,3,1,0,1,1,0,0,0,0,0,13,0.038922,7,3,0,0,1,0,0,0,0,3,13,0.038922,13,11,0,1,0,0,1,0,0,0,3,0.008982,3,1,0,1,0,0,1,0,0,0
1435,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,2,"OŠ Nove Jarše, Clevelandska ul. 11",1236,376,0.3042,376,353,23,1.0,99,0.280453,88,53,3,4,3,7,11,5,1,1,78,0.220963,70,28,6,11,0,8,0,1,1,15,49,0.13881,40,34,2,0,0,1,2,1,0,0,13,0.036827,10,9,0,0,0,0,1,0,0,0,12,0.033994,12,12,0,0,0,0,0,0,0,0,15,0.042493,12,5,0,0,0,0,0,1,0,6,34,0.096317,30,8,2,1,3,0,0,2,0,14,3,0.008499,2,0,0,0,2,0,0,0,0,0,31,0.087819,27,15,2,0,2,1,0,0,0,7,11,0.031161,11,8,0,1,1,0,0,0,1,0,8,0.022663,5,3,1,0,1,0,0,0,0,0
1436,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,3,"OŠ Nove Jarše, Clevelandska ul. 11",1072,369,0.3442,369,349,20,1.0,132,0.378223,111,81,4,6,1,4,9,1,3,2,56,0.160458,44,24,4,6,0,2,0,1,1,6,44,0.126074,42,34,1,0,0,4,2,1,0,0,16,0.045845,12,11,0,0,0,0,1,0,0,0,9,0.025788,9,9,0,0,0,0,0,0,0,0,14,0.040115,14,5,1,1,0,0,2,2,0,3,27,0.077364,23,11,1,1,0,0,0,0,0,10,3,0.008596,3,0,1,0,0,0,0,0,2,0,21,0.060172,17,8,0,2,0,1,0,1,1,4,20,0.057307,17,11,0,2,1,0,2,0,1,0,7,0.020057,2,2,0,0,0,0,0,0,0,0
1437,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,4,"OŠ Nove Jarše, Clevelandska ul. 11",935,338,0.3615,338,322,16,1.0,70,0.217391,54,33,4,2,1,2,5,5,1,1,63,0.195652,53,24,6,5,2,6,1,1,1,7,53,0.164596,46,42,3,0,0,1,0,0,0,0,13,0.040373,10,9,0,0,0,0,0,0,0,1,22,0.068323,22,21,0,1,0,0,0,0,0,0,20,0.062112,17,5,2,0,0,0,0,0,1,9,38,0.118012,34,18,1,1,3,0,1,3,1,6,2,0.006211,2,1,0,0,0,0,0,1,0,0,16,0.049689,13,8,0,0,2,0,0,0,0,3,18,0.055901,13,11,0,0,1,0,1,0,0,0,7,0.021739,5,5,0,0,0,0,0,0,0,0
1438,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,5,"OŠ Jože Moškrič, Jarška c. 34",807,305,0.3779,305,289,16,1.0,55,0.190311,45,31,3,3,1,1,5,1,0,0,64,0.221453,58,24,3,5,2,8,0,0,2,14,29,0.100346,25,21,2,0,0,2,0,0,0,0,11,0.038062,11,8,1,0,0,1,0,0,0,1,36,0.124567,34,31,0,1,0,0,0,0,1,1,12,0.041522,11,4,2,1,0,0,1,0,0,3,25,0.086505,19,11,0,1,0,1,1,0,1,4,7,0.024221,7,4,0,0,0,0,0,0,2,1,11,0.038062,8,4,0,1,1,0,0,0,0,2,23,0.079585,21,11,1,2,0,2,3,0,2,0,16,0.055363,12,12,0,0,0,0,0,0,0,0
1439,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,6,"OŠ Jože Moškrič, Jarška c. 34",606,258,0.4257,258,251,7,1.0,54,0.215139,48,32,2,2,2,2,5,1,1,1,42,0.167331,33,8,2,6,2,5,0,0,1,9,46,0.183267,40,34,2,0,0,2,0,2,0,0,13,0.051793,10,9,0,0,0,0,1,0,0,0,17,0.067729,17,17,0,0,0,0,0,0,0,0,26,0.103586,16,6,1,0,1,1,3,0,0,4,19,0.075697,18,6,2,2,0,0,2,0,0,6,5,0.01992,5,3,0,1,0,0,0,0,1,0,16,0.063745,16,10,0,0,2,0,0,0,0,4,9,0.035857,8,5,0,3,0,0,0,0,0,0,4,0.015936,4,3,0,0,0,0,0,0,1,0
1440,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,7,"OŠ Jože Moškrič, Jarška c. 34",906,290,0.3201,290,266,24,1.0,88,0.330827,76,51,3,0,3,4,8,1,2,4,59,0.221805,50,24,4,6,1,3,1,0,0,11,33,0.12406,28,25,2,0,0,1,0,0,0,0,8,0.030075,8,6,0,0,0,0,1,1,0,0,4,0.015038,4,4,0,0,0,0,0,0,0,0,16,0.06015,13,5,1,0,0,0,2,2,0,3,18,0.067669,14,6,2,0,0,0,0,0,0,6,5,0.018797,4,2,0,0,0,0,0,0,2,0,13,0.048872,11,8,0,0,0,0,0,0,0,3,14,0.052632,13,10,0,0,0,0,3,0,0,0,8,0.030075,5,5,0,0,0,0,0,0,0,0
1441,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,8,"OŠ Vide Pregarc, Bazoviška ul. 1",649,199,0.3066,199,194,5,1.0,53,0.273196,43,33,0,3,1,1,4,1,0,0,46,0.237113,32,12,2,6,0,3,0,0,2,7,33,0.170103,28,21,2,0,1,3,1,0,0,0,6,0.030928,5,5,0,0,0,0,0,0,0,0,7,0.036082,6,6,0,0,0,0,0,0,0,0,7,0.036082,7,2,0,0,0,0,0,2,0,3,10,0.051546,10,3,0,1,4,2,0,0,0,0,1,0.005155,1,1,0,0,0,0,0,0,0,0,13,0.06701,12,9,1,0,0,0,0,0,0,2,10,0.051546,8,3,2,3,0,0,0,0,0,0,8,0.041237,6,4,1,0,0,0,0,0,0,1
1442,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,9,"OŠ Vide Pregarc, Bazoviška ul. 1",480,203,0.4229,203,194,9,1.0,46,0.237113,37,27,0,0,2,1,4,2,0,1,37,0.190722,32,14,4,3,1,1,1,0,4,4,32,0.164948,25,19,2,0,0,1,1,0,0,2,4,0.020619,4,4,0,0,0,0,0,0,0,0,13,0.06701,11,9,0,2,0,0,0,0,0,0,4,0.020619,2,0,0,0,0,0,2,0,0,0,22,0.113402,18,6,0,0,1,2,2,2,0,5,3,0.015464,2,2,0,0,0,0,0,0,0,0,12,0.061856,11,10,0,0,0,0,0,0,0,1,14,0.072165,10,6,1,2,0,0,1,0,0,0,7,0.036082,5,2,0,0,0,2,0,0,0,1
1443,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,10,"OŠ Vide Pregarc, Bazoviška ul. 1",308,130,0.4221,130,128,2,1.0,21,0.164062,21,17,0,1,0,1,1,1,0,0,35,0.273438,24,11,4,3,0,2,0,0,2,2,19,0.148438,15,14,0,0,0,1,0,0,0,0,3,0.023438,3,1,0,0,0,0,2,0,0,0,15,0.117188,15,15,0,0,0,0,0,0,0,0,4,0.03125,4,1,0,0,0,0,1,0,0,2,11,0.085938,11,4,0,1,0,0,1,1,0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,9,0.070312,9,3,0,0,1,0,0,0,0,5,10,0.078125,6,3,0,0,0,0,1,0,1,1,1,0.007812,1,1,0,0,0,0,0,0,0,0
1444,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,11,"OŠ Vide Pregarc, Bazoviška ul. 1",1516,505,0.3331,505,482,23,1.0,106,0.219917,87,53,3,2,3,11,5,8,0,2,102,0.211618,95,32,13,11,1,13,4,3,4,14,69,0.143154,43,31,7,1,0,3,1,0,0,0,6,0.012448,5,4,0,0,0,0,0,1,0,0,27,0.056017,25,24,0,0,1,0,0,0,0,0,28,0.058091,26,5,3,1,0,0,2,0,0,15,38,0.078838,32,15,0,0,7,0,0,3,1,6,15,0.03112,12,8,0,0,1,0,0,1,0,2,56,0.116183,51,27,2,1,5,2,1,0,1,12,21,0.043568,20,18,0,1,0,0,1,0,0,0,14,0.029046,9,8,0,0,0,0,0,0,1,0
1445,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,12,"Gimnazija Moste, Zaloška c. 49",884,304,0.3439,304,294,10,1.0,92,0.312925,75,44,1,2,3,6,13,3,0,3,55,0.187075,46,22,1,0,1,6,0,4,2,10,45,0.153061,35,28,2,1,1,2,0,1,0,0,9,0.030612,8,5,0,0,0,0,0,0,1,2,15,0.05102,14,13,0,0,1,0,0,0,0,0,12,0.040816,10,5,0,0,0,0,1,0,0,4,28,0.095238,19,10,0,0,2,1,0,0,0,6,4,0.013605,3,0,0,0,0,0,0,1,1,1,16,0.054422,15,9,0,0,1,0,0,0,1,4,14,0.047619,11,6,1,3,0,0,1,0,0,0,4,0.013605,3,3,0,0,0,0,0,0,0,0
1446,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,13,"Gimnazija Moste, Zaloška c. 49",572,223,0.3899,223,217,6,1.0,48,0.221198,43,29,0,0,2,3,4,2,1,2,68,0.313364,58,29,7,7,0,4,1,1,3,6,27,0.124424,26,21,3,0,0,2,0,0,0,0,7,0.032258,5,5,0,0,0,0,0,0,0,0,18,0.082949,16,14,0,0,0,0,0,0,0,2,14,0.064516,11,3,0,1,0,0,0,0,1,6,16,0.073733,15,7,0,2,0,0,0,0,1,5,3,0.013825,2,2,0,0,0,0,0,0,0,0,5,0.023041,5,1,0,0,0,0,1,0,0,3,9,0.041475,9,5,0,2,0,0,0,0,2,0,2,0.009217,2,2,0,0,0,0,0,0,0,0
1447,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,15,"Gimnazija Moste, Zaloška c. 49",548,161,0.2938,161,151,10,1.0,42,0.278146,41,27,1,2,1,2,3,3,0,2,22,0.145695,21,6,2,1,2,4,0,2,0,4,23,0.152318,19,15,2,1,1,0,0,0,0,0,2,0.013245,1,1,0,0,0,0,0,0,0,0,5,0.033113,4,3,0,1,0,0,0,0,0,0,5,0.033113,4,0,0,0,0,0,2,0,0,2,21,0.139073,20,7,1,1,3,0,0,0,0,8,5,0.033113,5,2,0,1,0,0,0,0,1,1,13,0.086093,10,4,0,0,0,0,1,0,2,3,6,0.039735,5,3,0,0,0,0,0,0,2,0,7,0.046358,6,5,0,1,0,0,0,0,0,0
1448,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,16,"Gimnazija Moste, Zaloška c. 49",924,231,0.25,231,217,14,1.0,61,0.281106,55,40,2,3,1,1,7,1,0,0,34,0.156682,30,13,4,6,0,6,0,0,0,1,27,0.124424,24,21,1,0,0,1,0,1,0,0,8,0.036866,6,5,0,0,0,0,1,0,0,0,6,0.02765,6,5,0,1,0,0,0,0,0,0,10,0.046083,9,3,0,0,2,0,1,0,0,3,26,0.119816,25,8,1,0,7,1,0,2,0,6,3,0.013825,2,2,0,0,0,0,0,0,0,0,20,0.092166,16,12,0,0,0,0,0,0,0,4,13,0.059908,13,7,1,1,0,0,4,0,0,0,9,0.041475,9,9,0,0,0,0,0,0,0,0
1449,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,17,"Gimnazija Moste, Zaloška c. 49",657,195,0.2968,195,185,10,1.0,49,0.264865,33,24,0,5,2,1,0,1,0,0,40,0.216216,34,19,5,2,0,4,0,0,0,4,16,0.086486,14,12,0,0,0,0,2,0,0,0,5,0.027027,4,3,0,0,0,0,0,0,1,0,14,0.075676,13,11,0,1,0,0,0,0,0,1,4,0.021622,3,3,0,0,0,0,0,0,0,0,17,0.091892,15,7,2,2,0,0,0,0,0,4,6,0.032432,5,3,0,0,0,0,0,1,0,1,15,0.081081,13,7,0,1,0,0,0,0,0,5,15,0.081081,13,13,0,0,0,0,0,0,0,0,4,0.021622,3,3,0,0,0,0,0,0,0,0
1450,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,18,"OŠ Ketteja in Murna, Koširjeva ul. 2",502,197,0.3924,197,191,6,1.0,41,0.21466,35,22,0,2,2,5,3,0,0,1,41,0.21466,35,21,2,7,1,1,1,0,1,1,30,0.157068,28,25,1,0,0,2,0,0,0,0,7,0.036649,6,5,0,0,0,0,1,0,0,0,16,0.08377,16,16,0,0,0,0,0,0,0,0,7,0.036649,5,1,0,0,0,0,1,1,0,2,14,0.073298,10,6,0,1,0,0,0,0,0,3,9,0.04712,8,4,0,1,0,0,0,0,1,2,14,0.073298,8,5,0,1,1,0,0,0,0,1,7,0.036649,7,4,1,2,0,0,0,0,0,0,5,0.026178,3,3,0,0,0,0,0,0,0,0
1451,VE 4000 - LJUBLJANA BEŽIGRAD,VO 4007 - LJUBLJANA MOSTE-POLJE 3,19,"OŠ Ketteja in Murna, Koširjeva ul. 2",687,314,0.4571,314,306,8,1.0,70,0.228758,54,32,2,2,3,4,8,1,1,1,57,0.186275,49,24,1,9,0,4,0,1,1,9,61,0.199346,43,37,3,0,0,0,1,1,0,1,9,0.029412,5,3,0,0,0,0,2,0,0,0,14,0.045752,14,14,0,0,0,0,0,0,0,0,22,0.071895,20,5,0,2,0,0,1,0,1,11,31,0.101307,24,14,0,1,0,1,0,1,0,7,4,0.013072,2,1,0,0,0,0,0,1,0,0,25,0.081699,22,15,1,1,1,0,0,1,0,3,11,0.035948,10,5,0,1,0,0,4,0,0,0,2,0.006536,2,2,0,0,0,0,0,0,0,0
