Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 8000 - PTUJ,VO 8007 - LENART,2,"OŠ Benedikt, Šolska ul. 2",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,3,"OŠ Benedikt, Šolska ul. 2",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,4,"OŠ Cerkvenjak, Cerkvenjak 24",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,5,"Dom DRU Cerkvenjak, Cerkvenjak 13 b",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,6,"KD Cerkvenjak, Cerkvenjak 25",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,7,"Ploj, Smolinci 88",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,8,"OŠ Jurovski Dol, Jurovski Dol 13",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,9,"OŠ Jurovski Dol, Jurovski Dol 13",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,10,"LD Jurovski Dol, Malna 10",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,11,"LD Jurovski Dol, Malna 10",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,13,"Avla Občine Lenart, Trg osvobod. 7",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,14,"Center Slovenskih goric, Trg osvobod. 9",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,15,"OŠ Lenart, Ptujska c. 25",46.572228,15.832629
VE 8000 - PTUJ,VO 8007 - LENART,16,"LD Lenart, Sp. Porčič 22",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,17,"Trgovina, Zamarkova 20",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,18,"OŠ Lokavec, Lokavec 6",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,19,"OŠ Sv. Ana, Sv. Ana 14",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,20,"OŠ Sv. Ana, Sv. Ana 14",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,21,"Sejna soba občine, Sv. Ana 17",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,22,"OŠ Sv. Trojica, Meznaričeva ul. 1",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,23,"Prostori DRU Sv. Trojica, Trojiški trg 25",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,24,"GD Osek, Osek 48",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,25,"GD Gočova, Gočova 8a",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,26,"OŠ Sv. Trojica, Meznaričeva ul. 1",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,27,"KS Voličina, Sp. Voličina 81",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,28,"KD Selce, Selce 11",46.55799,15.81383
VE 8000 - PTUJ,VO 8007 - LENART,29,"KD Zavrh, Zavrh 42",46.55799,15.81383
VE 8000 - PTUJ,VO 8008 - PESNICA,1,"Klub Svečina, Plač 7",46.60694,15.67667
VE 8000 - PTUJ,VO 8008 - PESNICA,3,"VS Zg. Kungota, Plintovec 1",46.60694,15.67667
VE 8000 - PTUJ,VO 8008 - PESNICA,4,"Župnijski urad Sv. Jurij ob Pesnici, Jurski Vrh 5",46.60694,15.67667
VE 8000 - PTUJ,VO 8008 - PESNICA,5,"MŠC Spodnja Kungota, Rošpoh del 144b",46.60694,15.67667
VE 8000 - PTUJ,VO 8008 - PESNICA,6,"Osnovna šola Jarenina, Jareninski Dol 26",46.6284218,15.6975715
VE 8000 - PTUJ,VO 8008 - PESNICA,7,"Dveri-pax, Polički Vrh 1",46.6456079,15.6941105
VE 8000 - PTUJ,VO 8008 - PESNICA,9,"Kulturna dvorana Jakob, Sp. Jakobski Dol 2",46.60694,15.67667
VE 8000 - PTUJ,VO 8008 - PESNICA,10,"Večnamenski center Pesnica,Pesnica pri Mariboru 41",46.60694,15.67667
VE 8000 - PTUJ,VO 8008 - PESNICA,11,"Večnamenski center Pesnica,Pesnica pri Mariboru 41",46.60694,15.67667
VE 8000 - PTUJ,VO 8008 - PESNICA,12,"KS Ceršak, Ceršak 19",46.60694,15.67667
VE 8000 - PTUJ,VO 8008 - PESNICA,13,"Januš Jože, Selnica ob Muri 102 i",46.60694,15.67667
