Volilna enota,Volilni okraj,ID Volišča,Volišče
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,22,"O.Š. ""A. Globočnika"", Postojna"
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,23,"O.Š. ""A. Globočnika"", Postojna"
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,24,"O.Š.""A. Globočnika"", Postojna"
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,25,"O.Š.""A. Globočnika"", Postojna"
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,27,Dom upokojencev Postojna
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,28,"Podjetniški inkubator, Veliki otok 44b"
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,29,Kulturni dom Miroslava Vilharja Planina
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,30,Kulturni dom Studeno
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,31,Kulturni dom Bukovje
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,32,Kulturni dom Landol
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,33,"Kult. dom, Šmihel pod Nanosom"
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,34,O.Š. Hruševje
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,35,Kulturni dom Veliko Ubeljsko
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,36,Gasilski dom Razdrto
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,37,Dom krajanov Bolk
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,38,Kulturni dom Hrašče
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,39,"Bar Livada, Rakitnik 39"
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,40,OŠ Prestranek
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,41,"Kulturni dom, Slavina 31"
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,42,Kulturni dom Orehek
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,43,"Hiša Čič, Zagon 3a"
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,44,"Hiša Kernel, Koče 62 , Postojna"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,1,"OŠ Alojza Gradnika Dobrovo, Trg 25. maja 9"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,2,"Turistična kmetija Breg, Breg pri Golem Brdu 8"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,3,"Bivša karavla, Vrhovlje pri Kožbani"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,4,"Sedež VS, Neblo 1j"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,5,"Vila Vipolže, Vipolže 29"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,6,"Večnamenski prostor, Kozana 59"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,7,"Zadružni dom, Fojana 25"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,8,"Vaški dom, Višnjevik 33"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,9,"Vrtec Kojsko, Kojsko 69"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,10,"Vaški dom, Vrhovlje pri Kojskem 18"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,11,"Zadružni dom, Vedrijan 34"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,12,"Zadružni dom, Hum 54"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,13,"Dom upokojencev, Podsabotin 27"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,14,"Večnamenski prostor, Gornje Cerovo 12c"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,15,"Hiša kulture, Šmartno 38"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,16,"Zadružni dom, Medana 16"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,17,"Briški dom pri župnišču Biljana, Biljana 12"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,18,"Bivši market Mercator Anhovo, Anhovo 67"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,19,"Športno rekreativno društvo Ložice, Ložice 8"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,20,"Železniška postaja Plave, Vojkova ulica 28"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,21,"Kulturni dom Deskle, Srebrničeva ul. 18"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,22,"Prostor PGD Avče, Avče 26"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,23,"Sedež KS, Kal nad Kanalom 111e"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,24,"Prostor TR društva Globočak, Kambreško 12"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,25,Dvorana športnega parka Morsko
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,26,"Informacijska točka pri jezeru, Kanalski Vrh"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,27,Bodrež 2
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,28,"OŠ Kanal - volišče št. 1, Gradnikova ul. 25"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,29,"OŠ Kanal - volišče št. 2, Gradnikova ul. 25"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,30,"Večnamenski objekt, Levpa 27"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,31,"Kulturni dom Lig, Lig 1"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,32,"Dom Valentina Staniča, Ročinj 59"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,33,Športni park Doblar
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,34,"Dom krajanov Negovan Nemec, Bilje"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,35,"Sedež KS, Kostanjevica na Krasu 75"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,36,"Hiša dobre volje (pritličje), Miren 138"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,37,Športni park Orehovlje
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,38,"Sedež KS, Opatje selo 14"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,39,"Sedež KS, Sela na Krasu 35"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,40,"Stara šola, Temnica 10"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,41,"Vaški dom, Lipa 17"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,42,"Bivša OŠ, Vojščica 37"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,43,"Sedež KS (pri trgovini), Banjšice 86"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,44,"Kulturni dom, Branik 75"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,45,"Zadružni dom, Preserje 25"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,46,"Bivša OŠ, Spodnja Branica 29"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,47,"OŠ Čepovan, Čepovan 87"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,48,"OŠ Dornberk, Gregorčičeva ul. 30a"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,49,"OŠ Dornberk, Gregorčičeva ul. 30a"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,50,"Kulturni dom (na hribu), Gradišče nad Prvačino 95"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,51,"Kulturni dom (pritličje), Grgar 47"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,52,"Sedež KS, Grgarske Ravne 30"
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,53,"Avtobusna čakalnica, Bate"
